token,tp_cases,tn_cases,fp_cases,fn_cases,total_cases,precision,recall,f1-score
pure,0,1,0,0,1,#Div0,#Div0,#Div0
demand,0,3,0,0,3,#Div0,#Div0,#Div0
reserving,0,1,0,0,1,#Div0,#Div0,#Div0
maybe,0,22,0,0,22,#Div0,#Div0,#Div0
indivudual,0,1,0,0,1,#Div0,#Div0,#Div0
Oman,0,1,0,0,1,#Div0,#Div0,#Div0
focused,0,0,0,4,4,#Div0,0.0,#Div0
breaking,0,0,0,1,1,#Div0,0.0,#Div0
transportaion,0,1,0,0,1,#Div0,#Div0,#Div0
white,0,1,0,0,1,#Div0,#Div0,#Div0
sure,0,25,0,0,25,#Div0,#Div0,#Div0
capacity,0,1,0,0,1,#Div0,#Div0,#Div0
Are,0,2,0,0,2,#Div0,#Div0,#Div0
actions,0,3,0,0,3,#Div0,#Div0,#Div0
s,0,127,0,0,127,#Div0,#Div0,#Div0
Switzerland,0,1,0,0,1,#Div0,#Div0,#Div0
cheper,0,1,0,0,1,#Div0,#Div0,#Div0
excited,0,4,0,0,4,#Div0,#Div0,#Div0
migt,0,1,0,0,1,#Div0,#Div0,#Div0
gide,0,9,0,0,9,#Div0,#Div0,#Div0
move,0,13,1,1,15,0.0,0.0,#Div0
persons,0,18,0,0,18,#Div0,#Div0,#Div0
courses,0,4,0,0,4,#Div0,#Div0,#Div0
chosen,0,2,0,0,2,#Div0,#Div0,#Div0
struggling,0,0,0,1,1,#Div0,0.0,#Div0
limits,0,1,0,3,4,#Div0,0.0,#Div0
positive,0,8,0,0,8,#Div0,#Div0,#Div0
images,0,2,0,0,2,#Div0,#Div0,#Div0
wrong,0,3,0,0,3,#Div0,#Div0,#Div0
visits,0,1,0,0,1,#Div0,#Div0,#Div0
single,0,8,0,0,8,#Div0,#Div0,#Div0
lecture,0,4,0,0,4,#Div0,#Div0,#Div0
isolated,0,0,0,1,1,#Div0,0.0,#Div0
soft,0,0,0,1,1,#Div0,0.0,#Div0
spanish,0,1,0,0,1,#Div0,#Div0,#Div0
feelings,0,5,0,0,5,#Div0,#Div0,#Div0
wars,0,2,0,0,2,#Div0,#Div0,#Div0
every,0,65,0,0,65,#Div0,#Div0,#Div0
growths,0,1,0,0,1,#Div0,#Div0,#Div0
contrasted,0,1,0,0,1,#Div0,#Div0,#Div0
highway,0,1,0,0,1,#Div0,#Div0,#Div0
certainly,0,6,0,0,6,#Div0,#Div0,#Div0
helping,0,58,0,0,58,#Div0,#Div0,#Div0
given,0,7,0,2,9,#Div0,0.0,#Div0
makeup,0,1,0,0,1,#Div0,#Div0,#Div0
personally,0,8,0,0,8,#Div0,#Div0,#Div0
solving,0,2,0,0,2,#Div0,#Div0,#Div0
juice,0,1,0,0,1,#Div0,#Div0,#Div0
asserted,0,1,0,0,1,#Div0,#Div0,#Div0
Answer,0,1,0,0,1,#Div0,#Div0,#Div0
extent,0,1,0,0,1,#Div0,#Div0,#Div0
several,0,15,2,0,17,0.0,#Div0,#Div0
theirown,0,1,0,0,1,#Div0,#Div0,#Div0
humble,0,1,0,0,1,#Div0,#Div0,#Div0
dream,0,0,0,5,5,#Div0,0.0,#Div0
mony,0,1,0,0,1,#Div0,#Div0,#Div0
challenge,0,2,0,1,3,#Div0,0.0,#Div0
period,0,13,0,0,13,#Div0,#Div0,#Div0
Planning,0,1,0,0,1,#Div0,#Div0,#Div0
kept,0,1,0,1,2,#Div0,0.0,#Div0
qualfication,0,1,0,0,1,#Div0,#Div0,#Div0
convinceable,0,1,0,0,1,#Div0,#Div0,#Div0
example,0,137,0,1,138,#Div0,0.0,#Div0
opposite,0,6,0,0,6,#Div0,#Div0,#Div0
gerenal,0,1,0,0,1,#Div0,#Div0,#Div0
likely,0,9,0,0,9,#Div0,#Div0,#Div0
civilized,0,1,0,0,1,#Div0,#Div0,#Div0
recorde,0,1,0,0,1,#Div0,#Div0,#Div0
fight,0,0,0,4,4,#Div0,0.0,#Div0
arising,0,1,0,0,1,#Div0,#Div0,#Div0
economists,0,1,0,0,1,#Div0,#Div0,#Div0
issues,0,7,0,0,7,#Div0,#Div0,#Div0
reminded,0,1,0,0,1,#Div0,#Div0,#Div0
Naples,0,2,0,0,2,#Div0,#Div0,#Div0
circulating,0,2,0,0,2,#Div0,#Div0,#Div0
pleasures,0,1,0,0,1,#Div0,#Div0,#Div0
two,0,32,0,1,33,#Div0,0.0,#Div0
dosent,0,1,0,0,1,#Div0,#Div0,#Div0
visual,0,1,0,0,1,#Div0,#Div0,#Div0
traditions,0,4,0,0,4,#Div0,#Div0,#Div0
temperature,0,2,0,0,2,#Div0,#Div0,#Div0
betray,0,1,0,0,1,#Div0,#Div0,#Div0
websites,0,1,0,0,1,#Div0,#Div0,#Div0
Concernig,0,1,0,0,1,#Div0,#Div0,#Div0
battery,0,2,0,0,2,#Div0,#Div0,#Div0
univerisuty,0,1,0,0,1,#Div0,#Div0,#Div0
raisig,0,1,0,0,1,#Div0,#Div0,#Div0
thus,0,7,0,0,7,#Div0,#Div0,#Div0
interacted,0,1,0,0,1,#Div0,#Div0,#Div0
represented,0,1,0,0,1,#Div0,#Div0,#Div0
low,0,1,0,0,1,#Div0,#Div0,#Div0
dedicates,0,0,0,1,1,#Div0,0.0,#Div0
assigned,0,1,0,0,1,#Div0,#Div0,#Div0
cancer,0,1,0,0,1,#Div0,#Div0,#Div0
conducts,0,1,0,0,1,#Div0,#Div0,#Div0
repared,0,0,0,1,1,#Div0,0.0,#Div0
retributed,0,1,0,0,1,#Div0,#Div0,#Div0
estimated,0,1,0,0,1,#Div0,#Div0,#Div0
toughness,0,1,0,0,1,#Div0,#Div0,#Div0
understaning,0,1,0,0,1,#Div0,#Div0,#Div0
prevalent,0,1,0,0,1,#Div0,#Div0,#Div0
cup,0,1,0,0,1,#Div0,#Div0,#Div0
prevent,0,5,0,0,5,#Div0,#Div0,#Div0
informations,0,3,0,0,3,#Div0,#Div0,#Div0
concidered,0,1,0,0,1,#Div0,#Div0,#Div0
door,0,0,0,1,1,#Div0,0.0,#Div0
communitie,0,3,0,0,3,#Div0,#Div0,#Div0
sympthoms,0,1,0,0,1,#Div0,#Div0,#Div0
commericals,0,1,0,0,1,#Div0,#Div0,#Div0
conduct,0,0,0,1,1,#Div0,0.0,#Div0
safer,0,4,0,0,4,#Div0,#Div0,#Div0
non-profit,0,3,0,0,3,#Div0,#Div0,#Div0
goal,0,15,0,3,18,#Div0,0.0,#Div0
concorrent,0,2,0,0,2,#Div0,#Div0,#Div0
pages,0,1,0,0,1,#Div0,#Div0,#Div0
facility,0,1,0,0,1,#Div0,#Div0,#Div0
himself,0,3,0,0,3,#Div0,#Div0,#Div0
subways,0,1,0,0,1,#Div0,#Div0,#Div0
commuinity,0,1,0,0,1,#Div0,#Div0,#Div0
then,0,26,0,0,26,#Div0,#Div0,#Div0
broadn,0,0,0,1,1,#Div0,0.0,#Div0
unique,0,2,0,0,2,#Div0,#Div0,#Div0
profit,0,2,0,0,2,#Div0,#Div0,#Div0
uncontrollable,0,1,0,0,1,#Div0,#Div0,#Div0
climb,0,1,0,1,2,#Div0,0.0,#Div0
tourists,0,6,0,0,6,#Div0,#Div0,#Div0
rely,0,0,0,3,3,#Div0,0.0,#Div0
physically,0,1,0,0,1,#Div0,#Div0,#Div0
Greenhouse,0,0,0,1,1,#Div0,0.0,#Div0
accomodate,0,1,0,0,1,#Div0,#Div0,#Div0
tribunal,0,1,0,0,1,#Div0,#Div0,#Div0
or,0,392,0,1,393,#Div0,0.0,#Div0
Morocco,0,2,0,0,2,#Div0,#Div0,#Div0
concurrency,0,1,0,0,1,#Div0,#Div0,#Div0
ussually,0,1,0,0,1,#Div0,#Div0,#Div0
shoulders,0,0,0,2,2,#Div0,0.0,#Div0
saw,0,8,0,0,8,#Div0,#Div0,#Div0
vacation,0,14,0,0,14,#Div0,#Div0,#Div0
fashion,0,2,0,0,2,#Div0,#Div0,#Div0
caws,0,1,0,0,1,#Div0,#Div0,#Div0
tradition,0,4,0,0,4,#Div0,#Div0,#Div0
is,0,1023,0,1,1024,#Div0,0.0,#Div0
placeagain,0,1,0,0,1,#Div0,#Div0,#Div0
senior,0,1,1,0,2,0.0,#Div0,#Div0
generally,0,10,0,0,10,#Div0,#Div0,#Div0
skied,0,1,0,0,1,#Div0,#Div0,#Div0
side-effects,0,2,0,0,2,#Div0,#Div0,#Div0
travel,0,71,13,0,84,0.0,#Div0,#Div0
During,0,4,0,0,4,#Div0,#Div0,#Div0
exercising,0,1,0,0,1,#Div0,#Div0,#Div0
un,0,1,0,0,1,#Div0,#Div0,#Div0
Revolution,0,1,0,0,1,#Div0,#Div0,#Div0
smart,0,2,0,0,2,#Div0,#Div0,#Div0
exceeds,0,1,0,0,1,#Div0,#Div0,#Div0
Cola,0,1,0,0,1,#Div0,#Div0,#Div0
recognition,0,1,0,0,1,#Div0,#Div0,#Div0
faciliteis,0,1,0,0,1,#Div0,#Div0,#Div0
exceed,0,1,0,0,1,#Div0,#Div0,#Div0
load,0,0,0,2,2,#Div0,0.0,#Div0
Enegry,0,1,0,0,1,#Div0,#Div0,#Div0
disciplines,0,1,0,0,1,#Div0,#Div0,#Div0
eldests,0,1,0,0,1,#Div0,#Div0,#Div0
my,0,296,0,0,296,#Div0,#Div0,#Div0
M,0,1,0,0,1,#Div0,#Div0,#Div0
shelter,0,2,0,0,2,#Div0,#Div0,#Div0
referenced,0,1,0,0,1,#Div0,#Div0,#Div0
serious,0,4,0,1,5,#Div0,0.0,#Div0
performed,0,1,0,0,1,#Div0,#Div0,#Div0
failed,0,3,0,0,3,#Div0,#Div0,#Div0
couterparts,0,1,0,0,1,#Div0,#Div0,#Div0
dance,0,3,0,0,3,#Div0,#Div0,#Div0
sell,0,8,0,0,8,#Div0,#Div0,#Div0
snow,0,2,0,0,2,#Div0,#Div0,#Div0
member,0,6,0,0,6,#Div0,#Div0,#Div0
habit,0,1,0,0,1,#Div0,#Div0,#Div0
scientists,0,3,0,0,3,#Div0,#Div0,#Div0
thiner,0,1,0,0,1,#Div0,#Div0,#Div0
inhabitants,0,2,0,0,2,#Div0,#Div0,#Div0
consequence,0,1,0,0,1,#Div0,#Div0,#Div0
ll,0,9,0,0,9,#Div0,#Div0,#Div0
married,0,2,0,0,2,#Div0,#Div0,#Div0
Interior,0,1,0,0,1,#Div0,#Div0,#Div0
undestand,0,3,0,0,3,#Div0,#Div0,#Div0
see,0,55,0,5,60,#Div0,0.0,#Div0
centuries,0,2,0,0,2,#Div0,#Div0,#Div0
backpaking,0,1,0,0,1,#Div0,#Div0,#Div0
unlike,0,1,0,0,1,#Div0,#Div0,#Div0
thier,0,22,0,0,22,#Div0,#Div0,#Div0
undertand,0,1,0,0,1,#Div0,#Div0,#Div0
ensuring,0,1,0,0,1,#Div0,#Div0,#Div0
themselves,0,24,0,0,24,#Div0,#Div0,#Div0
produces,0,1,0,0,1,#Div0,#Div0,#Div0
African,0,1,0,0,1,#Div0,#Div0,#Div0
matter,0,20,0,0,20,#Div0,#Div0,#Div0
adverisements,0,2,0,0,2,#Div0,#Div0,#Div0
Let,0,2,0,0,2,#Div0,#Div0,#Div0
arts,0,3,0,0,3,#Div0,#Div0,#Div0
Probably,0,3,0,0,3,#Div0,#Div0,#Div0
step,0,1,0,3,4,#Div0,0.0,#Div0
pro,0,1,0,0,1,#Div0,#Div0,#Div0
midlle,0,1,0,0,1,#Div0,#Div0,#Div0
forth,0,1,0,0,1,#Div0,#Div0,#Div0
distinguishing,0,1,0,0,1,#Div0,#Div0,#Div0
lived,0,5,0,0,5,#Div0,#Div0,#Div0
school-time,0,1,0,0,1,#Div0,#Div0,#Div0
sides,0,0,0,2,2,#Div0,0.0,#Div0
due,0,12,0,0,12,#Div0,#Div0,#Div0
points,0,3,0,1,4,#Div0,0.0,#Div0
start,0,22,0,3,25,#Div0,0.0,#Div0
proffesional,0,1,0,0,1,#Div0,#Div0,#Div0
workplace,0,1,0,0,1,#Div0,#Div0,#Div0
corelate,0,1,0,0,1,#Div0,#Div0,#Div0
shoose,0,4,0,0,4,#Div0,#Div0,#Div0
knowing,0,13,0,0,13,#Div0,#Div0,#Div0
have,0,501,0,72,573,#Div0,0.0,#Div0
Viceversa,0,2,0,0,2,#Div0,#Div0,#Div0
Fourth,0,1,0,0,1,#Div0,#Div0,#Div0
influenced,0,3,0,0,3,#Div0,#Div0,#Div0
understanding,0,32,0,0,32,#Div0,#Div0,#Div0
waitng,0,1,0,0,1,#Div0,#Div0,#Div0
judgement,0,1,0,0,1,#Div0,#Div0,#Div0
Because,0,12,0,0,12,#Div0,#Div0,#Div0
Engeneer,0,1,0,0,1,#Div0,#Div0,#Div0
acquire,0,1,0,0,1,#Div0,#Div0,#Div0
hobies,0,1,0,0,1,#Div0,#Div0,#Div0
robbery,0,1,0,0,1,#Div0,#Div0,#Div0
arrange,0,1,0,0,1,#Div0,#Div0,#Div0
disadvantages,0,2,0,0,2,#Div0,#Div0,#Div0
felt,0,6,0,1,7,#Div0,0.0,#Div0
truly,0,3,0,0,3,#Div0,#Div0,#Div0
addation,0,1,0,0,1,#Div0,#Div0,#Div0
popular,0,10,0,0,10,#Div0,#Div0,#Div0
devastating,0,0,0,1,1,#Div0,0.0,#Div0
mathematic,0,2,0,0,2,#Div0,#Div0,#Div0
analogy,0,1,0,0,1,#Div0,#Div0,#Div0
decsion,0,1,0,0,1,#Div0,#Div0,#Div0
Cars,0,11,0,0,11,#Div0,#Div0,#Div0
hundred,0,0,0,1,1,#Div0,0.0,#Div0
disabled,0,0,1,0,1,0.0,#Div0,#Div0
facilitations,0,1,0,0,1,#Div0,#Div0,#Div0
",",0,2588,0,0,2588,#Div0,#Div0,#Div0
leaning,0,4,0,0,4,#Div0,#Div0,#Div0
benefical,0,1,0,0,1,#Div0,#Div0,#Div0
invention,0,2,0,0,2,#Div0,#Div0,#Div0
triyng,0,1,0,0,1,#Div0,#Div0,#Div0
female,0,1,0,0,1,#Div0,#Div0,#Div0
prescription,0,1,0,0,1,#Div0,#Div0,#Div0
defend,0,0,0,1,1,#Div0,0.0,#Div0
night,0,3,0,0,3,#Div0,#Div0,#Div0
creation,0,2,0,0,2,#Div0,#Div0,#Div0
Reaching,0,0,0,1,1,#Div0,0.0,#Div0
feminist,0,1,0,0,1,#Div0,#Div0,#Div0
surprised,0,3,0,0,3,#Div0,#Div0,#Div0
advertisemnents,0,1,0,0,1,#Div0,#Div0,#Div0
revolution,0,0,0,3,3,#Div0,0.0,#Div0
Crowded,0,1,0,0,1,#Div0,#Div0,#Div0
resolving,0,1,0,0,1,#Div0,#Div0,#Div0
Firstly,0,8,0,0,8,#Div0,#Div0,#Div0
mortgage,0,1,0,0,1,#Div0,#Div0,#Div0
disadvantaged,0,1,0,0,1,#Div0,#Div0,#Div0
insist,0,1,0,0,1,#Div0,#Div0,#Div0
function,0,3,0,0,3,#Div0,#Div0,#Div0
academics,0,3,0,0,3,#Div0,#Div0,#Div0
Teens,0,1,0,0,1,#Div0,#Div0,#Div0
Karaoke,0,1,0,0,1,#Div0,#Div0,#Div0
Using,0,3,0,0,3,#Div0,#Div0,#Div0
associated,0,3,0,0,3,#Div0,#Div0,#Div0
Stroptroin,0,1,0,0,1,#Div0,#Div0,#Div0
specializing,0,8,0,0,8,#Div0,#Div0,#Div0
choices,0,5,0,0,5,#Div0,#Div0,#Div0
whom,0,3,0,0,3,#Div0,#Div0,#Div0
invested,0,1,0,0,1,#Div0,#Div0,#Div0
pointed,0,1,0,0,1,#Div0,#Div0,#Div0
seames,0,1,0,0,1,#Div0,#Div0,#Div0
reaching,0,0,0,5,5,#Div0,0.0,#Div0
weekends,0,2,0,0,2,#Div0,#Div0,#Div0
spirit,0,0,0,1,1,#Div0,0.0,#Div0
concentration,0,0,0,1,1,#Div0,0.0,#Div0
Although,0,22,0,0,22,#Div0,#Div0,#Div0
twenties,0,1,0,0,1,#Div0,#Div0,#Div0
advertisements,0,77,0,0,77,#Div0,#Div0,#Div0
peapole,0,1,0,0,1,#Div0,#Div0,#Div0
cycle,0,1,0,0,1,#Div0,#Div0,#Div0
schoolbus,0,1,0,0,1,#Div0,#Div0,#Div0
sacrifice,0,0,0,1,1,#Div0,0.0,#Div0
shehe,0,1,0,0,1,#Div0,#Div0,#Div0
actor,0,0,0,1,1,#Div0,0.0,#Div0
proplems,0,1,0,0,1,#Div0,#Div0,#Div0
concepts,0,81,0,0,81,#Div0,#Div0,#Div0
renders,0,1,0,0,1,#Div0,#Div0,#Div0
programms,0,2,0,0,2,#Div0,#Div0,#Div0
ideals,0,2,0,0,2,#Div0,#Div0,#Div0
inorder,0,1,0,0,1,#Div0,#Div0,#Div0
shattered,0,0,0,1,1,#Div0,0.0,#Div0
companys,0,2,0,0,2,#Div0,#Div0,#Div0
mathematics,0,7,0,0,7,#Div0,#Div0,#Div0
warmly,0,0,0,1,1,#Div0,0.0,#Div0
ad,0,1,0,0,1,#Div0,#Div0,#Div0
Coke,0,1,0,0,1,#Div0,#Div0,#Div0
significantley,0,1,0,0,1,#Div0,#Div0,#Div0
supermarkets,0,1,0,0,1,#Div0,#Div0,#Div0
unfortunately,0,2,0,0,2,#Div0,#Div0,#Div0
fridge,0,1,0,0,1,#Div0,#Div0,#Div0
desired,0,1,0,0,1,#Div0,#Div0,#Div0
rusts,0,1,0,0,1,#Div0,#Div0,#Div0
successful,0,83,0,0,83,#Div0,#Div0,#Div0
completely,0,17,0,0,17,#Div0,#Div0,#Div0
earlier,0,1,0,0,1,#Div0,#Div0,#Div0
geometry,0,1,0,0,1,#Div0,#Div0,#Div0
difference,0,7,0,0,7,#Div0,#Div0,#Div0
bottles,0,1,0,0,1,#Div0,#Div0,#Div0
awake,0,1,0,0,1,#Div0,#Div0,#Div0
sharing,0,1,0,0,1,#Div0,#Div0,#Div0
leads,0,1,0,10,11,#Div0,0.0,#Div0
singing,0,2,0,0,2,#Div0,#Div0,#Div0
widening,0,0,0,1,1,#Div0,0.0,#Div0
leass,0,1,0,0,1,#Div0,#Div0,#Div0
mroe,0,1,0,0,1,#Div0,#Div0,#Div0
learns,0,3,0,0,3,#Div0,#Div0,#Div0
anybody,0,1,0,0,1,#Div0,#Div0,#Div0
false,0,6,0,1,7,#Div0,0.0,#Div0
Arabia,0,2,0,0,2,#Div0,#Div0,#Div0
leading,0,0,0,2,2,#Div0,0.0,#Div0
Low-cost,0,1,0,0,1,#Div0,#Div0,#Div0
cluster,0,1,0,0,1,#Div0,#Div0,#Div0
road,0,1,0,0,1,#Div0,#Div0,#Div0
endevored,0,1,0,0,1,#Div0,#Div0,#Div0
evaluate,0,1,0,0,1,#Div0,#Div0,#Div0
freinds,0,1,0,0,1,#Div0,#Div0,#Div0
tour,0,126,0,0,126,#Div0,#Div0,#Div0
fewer,0,23,0,0,23,#Div0,#Div0,#Div0
horrorfy,0,1,0,0,1,#Div0,#Div0,#Div0
rude,0,1,0,0,1,#Div0,#Div0,#Div0
ture,0,1,0,0,1,#Div0,#Div0,#Div0
station,0,2,0,0,2,#Div0,#Div0,#Div0
hope,0,3,0,0,3,#Div0,#Div0,#Div0
difficulties,0,9,0,0,9,#Div0,#Div0,#Div0
changes,0,10,0,0,10,#Div0,#Div0,#Div0
yourself,0,9,0,0,9,#Div0,#Div0,#Div0
tells,0,5,0,1,6,#Div0,0.0,#Div0
check,0,1,0,0,1,#Div0,#Div0,#Div0
suitable,0,1,0,0,1,#Div0,#Div0,#Div0
conclution,0,2,0,0,2,#Div0,#Div0,#Div0
professional,0,5,0,0,5,#Div0,#Div0,#Div0
decided,0,7,0,0,7,#Div0,#Div0,#Div0
souls,0,1,0,0,1,#Div0,#Div0,#Div0
30s,0,1,0,0,1,#Div0,#Div0,#Div0
repeat,0,3,0,0,3,#Div0,#Div0,#Div0
arrived,0,3,0,0,3,#Div0,#Div0,#Div0
basical,0,2,0,0,2,#Div0,#Div0,#Div0
responsibilites,0,1,0,0,1,#Div0,#Div0,#Div0
becomes,0,5,0,0,5,#Div0,#Div0,#Div0
breakdown,0,0,0,1,1,#Div0,0.0,#Div0
along,0,3,0,0,3,#Div0,#Div0,#Div0
he,0,167,0,0,167,#Div0,#Div0,#Div0
faced,0,0,0,1,1,#Div0,0.0,#Div0
Ideas,0,2,0,0,2,#Div0,#Div0,#Div0
sum,0,7,0,0,7,#Div0,#Div0,#Div0
math,0,10,0,0,10,#Div0,#Div0,#Div0
heart,0,2,0,0,2,#Div0,#Div0,#Div0
movement,0,3,0,0,3,#Div0,#Div0,#Div0
couriosity,0,1,0,0,1,#Div0,#Div0,#Div0
secondly,0,1,0,0,1,#Div0,#Div0,#Div0
college,0,1,0,0,1,#Div0,#Div0,#Div0
enviroment,0,1,0,0,1,#Div0,#Div0,#Div0
ethinic,0,1,0,0,1,#Div0,#Div0,#Div0
becoming,0,8,0,0,8,#Div0,#Div0,#Div0
ego-directed,0,1,0,0,1,#Div0,#Div0,#Div0
Ali,0,1,0,0,1,#Div0,#Div0,#Div0
mediaction,0,1,0,0,1,#Div0,#Div0,#Div0
imposed,0,0,0,1,1,#Div0,0.0,#Div0
Reducing,0,1,0,0,1,#Div0,#Div0,#Div0
dod,0,1,0,0,1,#Div0,#Div0,#Div0
conditions,0,4,0,0,4,#Div0,#Div0,#Div0
older,0,66,0,0,66,#Div0,#Div0,#Div0
spenting,0,0,0,1,1,#Div0,0.0,#Div0
clever,0,1,0,0,1,#Div0,#Div0,#Div0
consideration,0,5,0,0,5,#Div0,#Div0,#Div0
easy,0,21,0,1,22,#Div0,0.0,#Div0
toward,0,2,0,0,2,#Div0,#Div0,#Div0
10,0,4,0,0,4,#Div0,#Div0,#Div0
inferred,0,2,0,0,2,#Div0,#Div0,#Div0
H,0,1,0,0,1,#Div0,#Div0,#Div0
high-level,0,1,0,0,1,#Div0,#Div0,#Div0
specialist,0,2,0,0,2,#Div0,#Div0,#Div0
globalisation,0,1,0,0,1,#Div0,#Div0,#Div0
job-security,0,1,0,0,1,#Div0,#Div0,#Div0
waiting,0,5,0,0,5,#Div0,#Div0,#Div0
choice,0,3,0,0,3,#Div0,#Div0,#Div0
materials,0,3,0,0,3,#Div0,#Div0,#Div0
meditation,0,1,0,0,1,#Div0,#Div0,#Div0
principle,0,1,0,0,1,#Div0,#Div0,#Div0
panino,0,1,0,0,1,#Div0,#Div0,#Div0
agents,0,1,0,0,1,#Div0,#Div0,#Div0
Travel,0,4,0,0,4,#Div0,#Div0,#Div0
Examples,0,3,0,0,3,#Div0,#Div0,#Div0
earth,0,13,0,0,13,#Div0,#Div0,#Div0
cannnot,0,1,0,0,1,#Div0,#Div0,#Div0
died,0,1,0,0,1,#Div0,#Div0,#Div0
larger,0,2,0,0,2,#Div0,#Div0,#Div0
main,0,17,0,0,17,#Div0,#Div0,#Div0
utopistic,0,1,0,0,1,#Div0,#Div0,#Div0
opion,0,1,0,0,1,#Div0,#Div0,#Div0
bill,0,1,0,0,1,#Div0,#Div0,#Div0
textbook,0,1,0,0,1,#Div0,#Div0,#Div0
selves,0,1,0,0,1,#Div0,#Div0,#Div0
PhD,0,1,0,0,1,#Div0,#Div0,#Div0
wax,0,1,0,0,1,#Div0,#Div0,#Div0
explanations,0,1,0,0,1,#Div0,#Div0,#Div0
wasting,0,0,0,2,2,#Div0,0.0,#Div0
demanding,0,0,0,1,1,#Div0,0.0,#Div0
richness,0,0,0,1,1,#Div0,0.0,#Div0
technique,0,1,0,0,1,#Div0,#Div0,#Div0
repeting,0,1,0,0,1,#Div0,#Div0,#Div0
dollars,0,3,0,0,3,#Div0,#Div0,#Div0
edge,0,0,0,1,1,#Div0,0.0,#Div0
fewers,0,1,0,0,1,#Div0,#Div0,#Div0
specialistes,0,1,0,0,1,#Div0,#Div0,#Div0
teacher,0,14,0,0,14,#Div0,#Div0,#Div0
suggest,0,5,0,0,5,#Div0,#Div0,#Div0
mating,0,1,0,0,1,#Div0,#Div0,#Div0
sustaine,0,0,0,1,1,#Div0,0.0,#Div0
american,0,1,0,0,1,#Div0,#Div0,#Div0
bravery,0,0,0,1,1,#Div0,0.0,#Div0
activitiy,0,1,0,0,1,#Div0,#Div0,#Div0
yimr,0,1,0,0,1,#Div0,#Div0,#Div0
wheel,0,0,0,2,2,#Div0,0.0,#Div0
afraid,0,3,0,0,3,#Div0,#Div0,#Div0
tried,0,14,0,0,14,#Div0,#Div0,#Div0
expected,0,5,0,0,5,#Div0,#Div0,#Div0
christian,0,1,0,0,1,#Div0,#Div0,#Div0
insurance,0,1,0,0,1,#Div0,#Div0,#Div0
Alot,0,1,0,0,1,#Div0,#Div0,#Div0
reap,0,0,0,1,1,#Div0,0.0,#Div0
peole,0,1,0,0,1,#Div0,#Div0,#Div0
China,0,2,0,0,2,#Div0,#Div0,#Div0
happening,0,5,0,0,5,#Div0,#Div0,#Div0
depended,0,1,0,0,1,#Div0,#Div0,#Div0
Modern,0,1,0,0,1,#Div0,#Div0,#Div0
harming,0,1,0,0,1,#Div0,#Div0,#Div0
absolutoly,0,1,0,0,1,#Div0,#Div0,#Div0
these,0,90,0,0,90,#Div0,#Div0,#Div0
brag,0,1,0,0,1,#Div0,#Div0,#Div0
elementery,0,1,0,0,1,#Div0,#Div0,#Div0
tipes,0,1,0,0,1,#Div0,#Div0,#Div0
commit,0,1,0,0,1,#Div0,#Div0,#Div0
computer,0,22,0,0,22,#Div0,#Div0,#Div0
World,0,1,0,0,1,#Div0,#Div0,#Div0
defended,0,0,0,1,1,#Div0,0.0,#Div0
horses,0,1,0,0,1,#Div0,#Div0,#Div0
luck,0,1,0,0,1,#Div0,#Div0,#Div0
determining,0,2,0,0,2,#Div0,#Div0,#Div0
factories,0,1,0,0,1,#Div0,#Div0,#Div0
Advancement,0,0,0,1,1,#Div0,0.0,#Div0
Studying,0,2,0,0,2,#Div0,#Div0,#Div0
deny,0,3,0,0,3,#Div0,#Div0,#Div0
IT,0,2,0,0,2,#Div0,#Div0,#Div0
oppotunity,0,1,0,0,1,#Div0,#Div0,#Div0
prefectuers,0,1,0,0,1,#Div0,#Div0,#Div0
phenomena,0,2,0,0,2,#Div0,#Div0,#Div0
suport,0,0,0,1,1,#Div0,0.0,#Div0
powerful,0,0,0,1,1,#Div0,0.0,#Div0
century,0,7,0,0,7,#Div0,#Div0,#Div0
engineering,0,3,0,0,3,#Div0,#Div0,#Div0
cars,0,152,0,0,152,#Div0,#Div0,#Div0
organising,0,1,0,0,1,#Div0,#Div0,#Div0
appealing,0,0,0,2,2,#Div0,0.0,#Div0
closes,0,1,0,0,1,#Div0,#Div0,#Div0
maximization,0,1,0,0,1,#Div0,#Div0,#Div0
illeterate,0,1,0,0,1,#Div0,#Div0,#Div0
aquir,0,1,0,0,1,#Div0,#Div0,#Div0
20s,0,1,0,0,1,#Div0,#Div0,#Div0
giving,0,6,0,4,10,#Div0,0.0,#Div0
sitting,0,1,0,0,1,#Div0,#Div0,#Div0
discoverd,0,0,0,1,1,#Div0,0.0,#Div0
risky,0,15,0,0,15,#Div0,#Div0,#Div0
mpew,0,1,0,0,1,#Div0,#Div0,#Div0
diffculties,0,1,0,0,1,#Div0,#Div0,#Div0
corroberates,0,1,0,0,1,#Div0,#Div0,#Div0
yesterday,0,1,0,0,1,#Div0,#Div0,#Div0
appriciate,0,0,0,3,3,#Div0,0.0,#Div0
vigorous,0,1,0,0,1,#Div0,#Div0,#Div0
instant,0,1,0,0,1,#Div0,#Div0,#Div0
physics,0,5,0,0,5,#Div0,#Div0,#Div0
ginnes,0,1,0,0,1,#Div0,#Div0,#Div0
geting,0,1,0,0,1,#Div0,#Div0,#Div0
water,0,6,0,0,6,#Div0,#Div0,#Div0
Florence,0,1,0,0,1,#Div0,#Div0,#Div0
gradually,0,1,0,0,1,#Div0,#Div0,#Div0
