token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
sailing,0,0,2,0,2,#Div0,#Div0,#Div0
discovery,0,0,1,1,2,#Div0,0.0,#Div0
untrue,0,0,1,0,1,#Div0,#Div0,#Div0
saved,0,0,1,1,2,#Div0,0.0,#Div0
choise,0,0,1,0,1,#Div0,#Div0,#Div0
sort,0,0,3,0,3,#Div0,#Div0,#Div0
poor,0,0,8,0,8,#Div0,#Div0,#Div0
wheel,0,0,0,2,2,#Div0,0.0,#Div0
cane,0,0,1,0,1,#Div0,#Div0,#Div0
limits,0,0,1,2,3,#Div0,0.0,#Div0
soft,0,0,0,1,1,#Div0,0.0,#Div0
reflects,0,0,0,1,1,#Div0,0.0,#Div0
refines,0,0,0,1,1,#Div0,0.0,#Div0
touch,0,0,0,1,1,#Div0,0.0,#Div0
observe,0,0,2,0,2,#Div0,#Div0,#Div0
sent,0,0,1,0,1,#Div0,#Div0,#Div0
laugh,0,0,1,0,1,#Div0,#Div0,#Div0
thanks,0,0,1,0,1,#Div0,#Div0,#Div0
viceversa,0,0,1,0,1,#Div0,#Div0,#Div0
eary,0,0,1,0,1,#Div0,#Div0,#Div0
appreciation,0,0,1,0,1,#Div0,#Div0,#Div0
memories,0,0,1,0,1,#Div0,#Div0,#Div0
assured,0,0,1,0,1,#Div0,#Div0,#Div0
allow,0,0,7,0,7,#Div0,#Div0,#Div0
reliable,0,0,2,0,2,#Div0,#Div0,#Div0
sure,0,0,1,0,1,#Div0,#Div0,#Div0
help,0,0,93,1,94,#Div0,0.0,#Div0
laziness,0,0,1,0,1,#Div0,#Div0,#Div0
created,0,0,2,0,2,#Div0,#Div0,#Div0
part,0,0,14,11,25,#Div0,0.0,#Div0
abscence,0,0,1,0,1,#Div0,#Div0,#Div0
spent,0,0,1,3,4,#Div0,0.0,#Div0
choosing,0,0,2,0,2,#Div0,#Div0,#Div0
scared,0,0,1,0,1,#Div0,#Div0,#Div0
founding,0,0,1,0,1,#Div0,#Div0,#Div0
builds,0,0,0,2,2,#Div0,0.0,#Div0
values,0,0,1,0,1,#Div0,#Div0,#Div0
difficulties,0,0,1,0,1,#Div0,#Div0,#Div0
hate,0,0,3,0,3,#Div0,#Div0,#Div0
process,0,0,5,0,5,#Div0,#Div0,#Div0
overestimate,0,0,1,0,1,#Div0,#Div0,#Div0
cleary,0,0,0,1,1,#Div0,0.0,#Div0
seemed,0,0,3,0,3,#Div0,#Div0,#Div0
satisfy,0,0,2,0,2,#Div0,#Div0,#Div0
Arabia,0,0,2,0,2,#Div0,#Div0,#Div0
industrial,0,0,2,0,2,#Div0,#Div0,#Div0
quite,0,0,1,0,1,#Div0,#Div0,#Div0
irresponsible,0,0,1,0,1,#Div0,#Div0,#Div0
car,0,0,2,0,2,#Div0,#Div0,#Div0
attributed,0,0,1,0,1,#Div0,#Div0,#Div0
terms,0,0,1,0,1,#Div0,#Div0,#Div0
demonstrate,0,0,1,0,1,#Div0,#Div0,#Div0
brag,0,0,1,0,1,#Div0,#Div0,#Div0
gets,0,0,4,1,5,#Div0,0.0,#Div0
student,0,0,3,0,3,#Div0,#Div0,#Div0
models,0,0,1,0,1,#Div0,#Div0,#Div0
channel,0,0,1,0,1,#Div0,#Div0,#Div0
meaningful,0,0,1,0,1,#Div0,#Div0,#Div0
equal,0,0,2,0,2,#Div0,#Div0,#Div0
nice,0,0,6,0,6,#Div0,#Div0,#Div0
background,0,0,2,1,3,#Div0,0.0,#Div0
pill,0,0,1,0,1,#Div0,#Div0,#Div0
radical,0,0,3,0,3,#Div0,#Div0,#Div0
meet,0,0,11,3,14,#Div0,0.0,#Div0
problem,0,0,9,0,9,#Div0,#Div0,#Div0
emphasis,0,0,1,0,1,#Div0,#Div0,#Div0
attracted,0,0,0,1,1,#Div0,0.0,#Div0
quit,0,0,2,0,2,#Div0,#Div0,#Div0
restore,0,0,1,0,1,#Div0,#Div0,#Div0
criticisms,0,0,1,0,1,#Div0,#Div0,#Div0
w,0,0,2,0,2,#Div0,#Div0,#Div0
personal,0,0,31,0,31,#Div0,#Div0,#Div0
designed,0,0,2,0,2,#Div0,#Div0,#Div0
protect,0,1,0,1,2,0.0,0.0,#Div0
whenever,0,0,1,0,1,#Div0,#Div0,#Div0
senior,0,1,1,0,2,0.0,#Div0,#Div0
realizes,0,0,1,0,1,#Div0,#Div0,#Div0
undermine,0,0,1,1,2,#Div0,0.0,#Div0
offered,0,0,1,0,1,#Div0,#Div0,#Div0
purchase,0,0,3,0,3,#Div0,#Div0,#Div0
say,0,0,56,0,56,#Div0,#Div0,#Div0
exist,0,0,3,0,3,#Div0,#Div0,#Div0
rendering,0,0,1,0,1,#Div0,#Div0,#Div0
load,0,0,0,2,2,#Div0,0.0,#Div0
evry,0,0,2,0,2,#Div0,#Div0,#Div0
Apart,0,0,1,0,1,#Div0,#Div0,#Div0
succeeded,0,0,3,0,3,#Div0,#Div0,#Div0
education,0,1,2,0,3,0.0,#Div0,#Div0
mundane,0,0,1,0,1,#Div0,#Div0,#Div0
supports,0,0,1,2,3,#Div0,0.0,#Div0
vast,0,0,2,2,4,#Div0,0.0,#Div0
practicable,0,0,1,0,1,#Div0,#Div0,#Div0
recent,0,0,1,0,1,#Div0,#Div0,#Div0
calm,0,0,0,1,1,#Div0,0.0,#Div0
relate,0,0,1,0,1,#Div0,#Div0,#Div0
afford,0,0,3,0,3,#Div0,#Div0,#Div0
was,0,0,97,0,97,#Div0,#Div0,#Div0
durring,0,0,1,0,1,#Div0,#Div0,#Div0
starts,0,0,2,0,2,#Div0,#Div0,#Div0
producers,0,0,1,0,1,#Div0,#Div0,#Div0
administration,0,0,1,0,1,#Div0,#Div0,#Div0
lower,0,0,1,0,1,#Div0,#Div0,#Div0
majority,0,0,0,1,1,#Div0,0.0,#Div0
products,0,2,4,0,6,0.0,#Div0,#Div0
trip,0,0,3,0,3,#Div0,#Div0,#Div0
contributing,0,0,0,1,1,#Div0,0.0,#Div0
pampered,0,0,0,2,2,#Div0,0.0,#Div0
were,0,0,32,0,32,#Div0,#Div0,#Div0
fake,0,0,0,1,1,#Div0,0.0,#Div0
covers,0,0,0,1,1,#Div0,0.0,#Div0
passed,0,0,0,1,1,#Div0,0.0,#Div0
Learning,0,0,2,0,2,#Div0,#Div0,#Div0
believing,0,0,1,0,1,#Div0,#Div0,#Div0
encounter,0,0,1,1,2,#Div0,0.0,#Div0
lovely,0,0,1,0,1,#Div0,#Div0,#Div0
buying,0,0,13,0,13,#Div0,#Div0,#Div0
dreaming,0,0,0,1,1,#Div0,0.0,#Div0
plannning,0,0,1,0,1,#Div0,#Div0,#Div0
capacity,0,0,1,0,1,#Div0,#Div0,#Div0
invest,0,0,2,1,3,#Div0,0.0,#Div0
focused,0,0,0,5,5,#Div0,0.0,#Div0
support,0,0,6,11,17,#Div0,0.0,#Div0
satisfying,0,0,2,0,2,#Div0,#Div0,#Div0
demands,0,0,1,0,1,#Div0,#Div0,#Div0
conduce,0,0,0,1,1,#Div0,0.0,#Div0
loses,0,0,0,1,1,#Div0,0.0,#Div0
translate,0,0,1,0,1,#Div0,#Div0,#Div0
useing,0,0,2,0,2,#Div0,#Div0,#Div0
Japanese,0,0,8,0,8,#Div0,#Div0,#Div0
incorrect,0,0,0,1,1,#Div0,0.0,#Div0
telling,0,0,1,1,2,#Div0,0.0,#Div0
considered,0,0,11,0,11,#Div0,#Div0,#Div0
circle,0,0,0,1,1,#Div0,0.0,#Div0
drive,0,0,4,1,5,#Div0,0.0,#Div0
comforatable,0,0,0,1,1,#Div0,0.0,#Div0
sides,0,0,0,1,1,#Div0,0.0,#Div0
disciplines,0,0,1,0,1,#Div0,#Div0,#Div0
Few,0,0,1,0,1,#Div0,#Div0,#Div0
needs,0,0,12,0,12,#Div0,#Div0,#Div0
attract,2,0,0,4,6,1.0,0.3333333333333333,0.5
phases,0,0,0,1,1,#Div0,0.0,#Div0
concern,0,0,1,0,1,#Div0,#Div0,#Div0
impressions,0,0,1,0,1,#Div0,#Div0,#Div0
causing,0,0,1,0,1,#Div0,#Div0,#Div0
important,0,0,36,0,36,#Div0,#Div0,#Div0
Concluding,0,0,1,0,1,#Div0,#Div0,#Div0
of,0,0,0,4,4,#Div0,0.0,#Div0
statistical,0,0,1,0,1,#Div0,#Div0,#Div0
number,0,0,48,0,48,#Div0,#Div0,#Div0
became,0,0,3,0,3,#Div0,#Div0,#Div0
chain,0,0,0,2,2,#Div0,0.0,#Div0
written,0,0,5,0,5,#Div0,#Div0,#Div0
enough,0,0,35,0,35,#Div0,#Div0,#Div0
Taking,0,0,1,1,2,#Div0,0.0,#Div0
woman,0,0,1,0,1,#Div0,#Div0,#Div0
dress,0,0,1,0,1,#Div0,#Div0,#Div0
routine,0,0,1,0,1,#Div0,#Div0,#Div0
instruments,0,0,0,1,1,#Div0,0.0,#Div0
drastic,0,0,1,0,1,#Div0,#Div0,#Div0
mastered,0,0,1,0,1,#Div0,#Div0,#Div0
probaly,0,0,1,0,1,#Div0,#Div0,#Div0
good,0,0,75,0,75,#Div0,#Div0,#Div0
international,0,0,1,0,1,#Div0,#Div0,#Div0
roam,0,0,0,1,1,#Div0,0.0,#Div0
shrink,0,0,0,1,1,#Div0,0.0,#Div0
charing,0,0,1,0,1,#Div0,#Div0,#Div0
Analyzing,0,0,1,0,1,#Div0,#Div0,#Div0
konw,0,0,1,0,1,#Div0,#Div0,#Div0
stick,1,0,0,1,2,1.0,0.5,0.6666666666666666
illiterate,0,0,1,0,1,#Div0,#Div0,#Div0
sensation,0,0,1,0,1,#Div0,#Div0,#Div0
die,0,0,1,0,1,#Div0,#Div0,#Div0
beeing,0,0,1,0,1,#Div0,#Div0,#Div0
climb,0,0,1,1,2,#Div0,0.0,#Div0
disagree,0,0,46,0,46,#Div0,#Div0,#Div0
paving,0,0,0,2,2,#Div0,0.0,#Div0
Changing,0,0,1,0,1,#Div0,#Div0,#Div0
part-time,0,0,1,0,1,#Div0,#Div0,#Div0
near,0,0,1,0,1,#Div0,#Div0,#Div0
conducted,0,0,1,0,1,#Div0,#Div0,#Div0
tend,0,0,11,0,11,#Div0,#Div0,#Div0
loosing,0,0,0,1,1,#Div0,0.0,#Div0
concentrate,0,0,1,1,2,#Div0,0.0,#Div0
advertisements,0,0,2,0,2,#Div0,#Div0,#Div0
blend,0,0,0,1,1,#Div0,0.0,#Div0
throwing,0,0,0,1,1,#Div0,0.0,#Div0
proved,0,0,3,0,3,#Div0,#Div0,#Div0
communicate,0,0,12,0,12,#Div0,#Div0,#Div0
biological,0,0,2,0,2,#Div0,#Div0,#Div0
scratch,0,0,0,1,1,#Div0,0.0,#Div0
individual,0,0,4,0,4,#Div0,#Div0,#Div0
throught,0,0,2,0,2,#Div0,#Div0,#Div0
felt,0,0,5,1,6,#Div0,0.0,#Div0
chosen,0,0,2,0,2,#Div0,#Div0,#Div0
Sabay,0,0,2,0,2,#Div0,#Div0,#Div0
relative,0,0,2,0,2,#Div0,#Div0,#Div0
summary,0,0,1,0,1,#Div0,#Div0,#Div0
ability,0,0,2,0,2,#Div0,#Div0,#Div0
included,0,0,1,0,1,#Div0,#Div0,#Div0
loose,0,0,1,2,3,#Div0,0.0,#Div0
horse,0,0,1,0,1,#Div0,#Div0,#Div0
location,0,0,1,0,1,#Div0,#Div0,#Div0
looks,0,0,2,0,2,#Div0,#Div0,#Div0
suspecting,0,0,1,0,1,#Div0,#Div0,#Div0
deriving,0,0,0,2,2,#Div0,0.0,#Div0
bussiness,0,0,1,0,1,#Div0,#Div0,#Div0
rate,0,0,3,0,3,#Div0,#Div0,#Div0
correct,0,0,1,0,1,#Div0,#Div0,#Div0
inter,0,0,3,0,3,#Div0,#Div0,#Div0
desires,0,0,1,0,1,#Div0,#Div0,#Div0
tendency,0,0,1,0,1,#Div0,#Div0,#Div0
crash,0,0,0,1,1,#Div0,0.0,#Div0
Big,0,0,1,0,1,#Div0,#Div0,#Div0
characters,0,0,1,0,1,#Div0,#Div0,#Div0
parking,0,0,2,0,2,#Div0,#Div0,#Div0
person,0,0,6,0,6,#Div0,#Div0,#Div0
elderly,0,1,0,0,1,0.0,#Div0,#Div0
potencial,0,0,1,0,1,#Div0,#Div0,#Div0
struggle,0,0,0,1,1,#Div0,0.0,#Div0
answering,0,0,1,0,1,#Div0,#Div0,#Div0
dissappointed,0,0,1,0,1,#Div0,#Div0,#Div0
portable,0,0,1,0,1,#Div0,#Div0,#Div0
guides,0,0,2,0,2,#Div0,#Div0,#Div0
the,0,0,0,4,4,#Div0,0.0,#Div0
experiences,0,0,2,0,2,#Div0,#Div0,#Div0
easy,0,0,4,1,5,#Div0,0.0,#Div0
becuase,0,0,1,0,1,#Div0,#Div0,#Div0
hiding,0,0,0,2,2,#Div0,0.0,#Div0
aging,0,0,2,0,2,#Div0,#Div0,#Div0
fanatic,0,0,0,1,1,#Div0,0.0,#Div0
jordan,0,0,1,0,1,#Div0,#Div0,#Div0
aquiring,0,0,1,0,1,#Div0,#Div0,#Div0
Educational,0,0,1,0,1,#Div0,#Div0,#Div0
avoid,0,0,7,1,8,#Div0,0.0,#Div0
visited,0,0,6,0,6,#Div0,#Div0,#Div0
observing,0,0,1,0,1,#Div0,#Div0,#Div0
middle,0,0,2,1,3,#Div0,0.0,#Div0
underlining,0,0,0,1,1,#Div0,0.0,#Div0
reach,1,0,0,13,14,1.0,0.07142857142857142,0.13333333333333333
dont,0,0,13,0,13,#Div0,#Div0,#Div0
population,0,0,3,1,4,#Div0,0.0,#Div0
recruit,0,0,2,0,2,#Div0,#Div0,#Div0
positive,0,0,5,0,5,#Div0,#Div0,#Div0
psychological,0,0,1,0,1,#Div0,#Div0,#Div0
pop,0,0,0,1,1,#Div0,0.0,#Div0
struggling,0,0,0,1,1,#Div0,0.0,#Div0
hours,0,0,2,0,2,#Div0,#Div0,#Div0
entertains,0,0,1,0,1,#Div0,#Div0,#Div0
junior,0,0,1,0,1,#Div0,#Div0,#Div0
life,0,0,11,0,11,#Div0,#Div0,#Div0
anyone,0,0,1,0,1,#Div0,#Div0,#Div0
accomplished,0,0,2,0,2,#Div0,#Div0,#Div0
acting,0,0,2,0,2,#Div0,#Div0,#Div0
knowlege,0,0,1,0,1,#Div0,#Div0,#Div0
health,0,1,0,0,1,0.0,#Div0,#Div0
claim,0,0,3,0,3,#Div0,#Div0,#Div0
explain,0,0,15,0,15,#Div0,#Div0,#Div0
possibilities,0,0,2,0,2,#Div0,#Div0,#Div0
personnal,0,0,1,0,1,#Div0,#Div0,#Div0
stayed,0,0,2,0,2,#Div0,#Div0,#Div0
teenagers,0,0,1,0,1,#Div0,#Div0,#Div0
adress,0,0,1,0,1,#Div0,#Div0,#Div0
flexible,0,0,0,3,3,#Div0,0.0,#Div0
do,0,0,229,0,229,#Div0,#Div0,#Div0
only,0,0,8,0,8,#Div0,#Div0,#Div0
improved,0,0,2,0,2,#Div0,#Div0,#Div0
disagreeing,0,0,1,0,1,#Div0,#Div0,#Div0
cars,0,0,2,0,2,#Div0,#Div0,#Div0
secured,0,0,0,1,1,#Div0,0.0,#Div0
wake,0,0,3,0,3,#Div0,#Div0,#Div0
make,0,0,132,3,135,#Div0,0.0,#Div0
cured,0,0,1,0,1,#Div0,#Div0,#Div0
Excellent,0,0,1,0,1,#Div0,#Div0,#Div0
successful,0,0,41,0,41,#Div0,#Div0,#Div0
cool,0,0,1,2,3,#Div0,0.0,#Div0
musical,0,0,1,0,1,#Div0,#Div0,#Div0
crossing,0,0,1,0,1,#Div0,#Div0,#Div0
regular,0,0,2,0,2,#Div0,#Div0,#Div0
exercise,0,0,2,0,2,#Div0,#Div0,#Div0
comparative,0,1,0,0,1,0.0,#Div0,#Div0
available,0,0,3,3,6,#Div0,0.0,#Div0
alot,0,0,13,0,13,#Div0,#Div0,#Div0
win,0,0,0,1,1,#Div0,0.0,#Div0
etc,0,0,1,0,1,#Div0,#Div0,#Div0
enegy,0,0,1,0,1,#Div0,#Div0,#Div0
talking,0,1,5,2,8,0.0,0.0,#Div0
helping,0,0,52,0,52,#Div0,#Div0,#Div0
goals,0,0,1,0,1,#Div0,#Div0,#Div0
sould,0,0,1,0,1,#Div0,#Div0,#Div0
memory,0,0,2,0,2,#Div0,#Div0,#Div0
tongue,0,0,1,0,1,#Div0,#Div0,#Div0
satisfied,0,0,1,0,1,#Div0,#Div0,#Div0
extra,0,0,2,2,4,#Div0,0.0,#Div0
obtained,0,0,0,1,1,#Div0,0.0,#Div0
country,0,0,2,0,2,#Div0,#Div0,#Div0
ordinary,0,0,1,0,1,#Div0,#Div0,#Div0
logical,0,0,1,0,1,#Div0,#Div0,#Div0
seek,0,0,0,2,2,#Div0,0.0,#Div0
shy,0,0,1,0,1,#Div0,#Div0,#Div0
digital,0,0,1,0,1,#Div0,#Div0,#Div0
leave,0,0,6,0,6,#Div0,#Div0,#Div0
jams,0,0,0,1,1,#Div0,0.0,#Div0
advertising,0,0,2,0,2,#Div0,#Div0,#Div0
Lonely,0,0,1,0,1,#Div0,#Div0,#Div0
qualities,0,0,1,0,1,#Div0,#Div0,#Div0
resulting,0,0,3,0,3,#Div0,#Div0,#Div0
predicted,0,0,1,0,1,#Div0,#Div0,#Div0
eaten,0,0,0,1,1,#Div0,0.0,#Div0
scheme,0,0,0,1,1,#Div0,0.0,#Div0
memorized,0,0,1,0,1,#Div0,#Div0,#Div0
Red,0,0,1,0,1,#Div0,#Div0,#Div0
has,0,0,102,5,107,#Div0,0.0,#Div0
ner,0,0,1,0,1,#Div0,#Div0,#Div0
seize,0,0,0,1,1,#Div0,0.0,#Div0
Total,0,0,1,0,1,#Div0,#Div0,#Div0
personality,0,0,4,0,4,#Div0,#Div0,#Div0
urban,0,0,1,0,1,#Div0,#Div0,#Div0
lie,0,0,1,0,1,#Div0,#Div0,#Div0
trial,0,0,1,0,1,#Div0,#Div0,#Div0
retired,0,0,3,0,3,#Div0,#Div0,#Div0
II,0,0,2,0,2,#Div0,#Div0,#Div0
practitioners,0,0,1,0,1,#Div0,#Div0,#Div0
testing,0,0,2,0,2,#Div0,#Div0,#Div0
tired,0,0,5,0,5,#Div0,#Div0,#Div0
things,0,0,3,0,3,#Div0,#Div0,#Div0
wonderful,0,0,1,0,1,#Div0,#Div0,#Div0
offcourse,0,0,1,0,1,#Div0,#Div0,#Div0
assisting,0,0,1,0,1,#Div0,#Div0,#Div0
working,1,3,21,0,25,0.25,1.0,0.4
stop,0,0,6,1,7,#Div0,0.0,#Div0
runs,1,0,0,0,1,1.0,1.0,1.0
amount,0,0,13,0,13,#Div0,#Div0,#Div0
owning,0,0,3,0,3,#Div0,#Div0,#Div0
spite,0,0,1,0,1,#Div0,#Div0,#Div0
bare,0,0,0,1,1,#Div0,0.0,#Div0
external,0,0,2,0,2,#Div0,#Div0,#Div0
determining,0,0,2,0,2,#Div0,#Div0,#Div0
several,0,2,14,0,16,0.0,#Div0,#Div0
face,0,0,1,14,15,#Div0,0.0,#Div0
seem,0,0,16,0,16,#Div0,#Div0,#Div0
takes,0,0,5,8,13,#Div0,0.0,#Div0
technical,0,0,1,0,1,#Div0,#Div0,#Div0
donot,0,0,1,0,1,#Div0,#Div0,#Div0
ideas,0,0,4,0,4,#Div0,#Div0,#Div0
advance,0,0,0,1,1,#Div0,0.0,#Div0
wedding,0,0,1,0,1,#Div0,#Div0,#Div0
ended,0,0,1,0,1,#Div0,#Div0,#Div0
safer,0,0,1,0,1,#Div0,#Div0,#Div0
offer,0,0,1,3,4,#Div0,0.0,#Div0
lazing,0,0,1,0,1,#Div0,#Div0,#Div0
eat,0,0,7,0,7,#Div0,#Div0,#Div0
enforce,0,0,1,0,1,#Div0,#Div0,#Div0
party,0,0,1,0,1,#Div0,#Div0,#Div0
Seeing,0,0,1,2,3,#Div0,0.0,#Div0
worth,0,0,0,1,1,#Div0,0.0,#Div0
sharp,0,0,0,1,1,#Div0,0.0,#Div0
tomorrow,0,0,0,1,1,#Div0,0.0,#Div0
classes,0,0,3,0,3,#Div0,#Div0,#Div0
stopped,0,0,1,0,1,#Div0,#Div0,#Div0
decide,0,0,11,0,11,#Div0,#Div0,#Div0
holidays,0,0,1,0,1,#Div0,#Div0,#Div0
reason,0,0,3,0,3,#Div0,#Div0,#Div0
book,0,0,1,0,1,#Div0,#Div0,#Div0
surrounded,0,0,1,2,3,#Div0,0.0,#Div0
hires,0,0,1,0,1,#Div0,#Div0,#Div0
detailed,0,0,2,0,2,#Div0,#Div0,#Div0
boring,0,0,10,0,10,#Div0,#Div0,#Div0
ingredients,0,0,1,0,1,#Div0,#Div0,#Div0
active,0,0,0,4,4,#Div0,0.0,#Div0
card,0,0,1,0,1,#Div0,#Div0,#Div0
including,0,0,8,0,8,#Div0,#Div0,#Div0
continue,0,0,7,0,7,#Div0,#Div0,#Div0
paint,0,0,1,0,1,#Div0,#Div0,#Div0
perspective,0,0,0,1,1,#Div0,0.0,#Div0
aid,0,0,1,0,1,#Div0,#Div0,#Div0
play,0,2,3,2,7,0.0,0.0,#Div0
driven,0,0,0,1,1,#Div0,0.0,#Div0
workers,0,0,1,0,1,#Div0,#Div0,#Div0
obstacle,0,0,0,3,3,#Div0,0.0,#Div0
independant,0,0,1,0,1,#Div0,#Div0,#Div0
line,0,0,0,1,1,#Div0,0.0,#Div0
growing,0,0,3,6,9,#Div0,0.0,#Div0
learn,0,0,79,0,79,#Div0,#Div0,#Div0
myself,0,0,1,0,1,#Div0,#Div0,#Div0
got,0,0,12,0,12,#Div0,#Div0,#Div0
estimate,0,0,1,0,1,#Div0,#Div0,#Div0
Studying,0,0,1,0,1,#Div0,#Div0,#Div0
mates,0,0,1,0,1,#Div0,#Div0,#Div0
hiring,0,0,1,0,1,#Div0,#Div0,#Div0
moving,0,1,3,2,6,0.0,0.0,#Div0
acitivity,0,0,1,0,1,#Div0,#Div0,#Div0
entered,0,0,1,1,2,#Div0,0.0,#Div0
fascinated,0,0,1,0,1,#Div0,#Div0,#Div0
wonder,0,0,1,0,1,#Div0,#Div0,#Div0
supply,0,0,1,0,1,#Div0,#Div0,#Div0
are,0,0,376,0,376,#Div0,#Div0,#Div0
future,0,0,9,0,9,#Div0,#Div0,#Div0
level,0,0,4,5,9,#Div0,0.0,#Div0
dance,0,0,2,0,2,#Div0,#Div0,#Div0
sells,0,0,1,0,1,#Div0,#Div0,#Div0
notes,0,0,1,0,1,#Div0,#Div0,#Div0
becoming,0,0,7,0,7,#Div0,#Div0,#Div0
type,0,0,16,0,16,#Div0,#Div0,#Div0
try,0,0,63,0,63,#Div0,#Div0,#Div0
benificial,0,0,2,0,2,#Div0,#Div0,#Div0
waited,0,0,2,0,2,#Div0,#Div0,#Div0
esthetic,0,0,1,0,1,#Div0,#Div0,#Div0
arguing,0,0,1,0,1,#Div0,#Div0,#Div0
laws,0,0,1,0,1,#Div0,#Div0,#Div0
explore,2,0,2,1,5,1.0,0.6666666666666666,0.8
companies,0,0,4,0,4,#Div0,#Div0,#Div0
language,0,0,2,0,2,#Div0,#Div0,#Div0
defraud,0,0,1,0,1,#Div0,#Div0,#Div0
vacation,0,0,2,0,2,#Div0,#Div0,#Div0
knows,0,0,11,0,11,#Div0,#Div0,#Div0
sons,0,0,0,1,1,#Div0,0.0,#Div0
fullfill,0,0,1,0,1,#Div0,#Div0,#Div0
agents,0,0,1,0,1,#Div0,#Div0,#Div0
discard,0,0,0,1,1,#Div0,0.0,#Div0
Angeles,0,0,1,0,1,#Div0,#Div0,#Div0
gon,0,0,1,0,1,#Div0,#Div0,#Div0
emotionally,0,0,1,0,1,#Div0,#Div0,#Div0
reasons,0,0,1,0,1,#Div0,#Div0,#Div0
specializes,0,0,2,0,2,#Div0,#Div0,#Div0
deform,0,0,1,0,1,#Div0,#Div0,#Div0
shine,0,0,0,2,2,#Div0,0.0,#Div0
collecting,0,0,0,1,1,#Div0,0.0,#Div0
commom,0,0,1,0,1,#Div0,#Div0,#Div0
open,0,0,1,6,7,#Div0,0.0,#Div0
subjects,0,0,8,0,8,#Div0,#Div0,#Div0
quickly,0,0,0,1,1,#Div0,0.0,#Div0
creating,0,0,4,0,4,#Div0,#Div0,#Div0
Drink,0,0,1,0,1,#Div0,#Div0,#Div0
American,0,0,1,0,1,#Div0,#Div0,#Div0
fear,0,0,1,0,1,#Div0,#Div0,#Div0
loving,0,0,2,0,2,#Div0,#Div0,#Div0
sends,0,0,0,1,1,#Div0,0.0,#Div0
benefit,0,0,5,0,5,#Div0,#Div0,#Div0
undertand,0,0,1,0,1,#Div0,#Div0,#Div0
Bomb,0,0,1,0,1,#Div0,#Div0,#Div0
leads,0,0,1,12,13,#Div0,0.0,#Div0
deny,0,0,3,0,3,#Div0,#Div0,#Div0
behaviors,0,1,1,0,2,0.0,#Div0,#Div0
enjoyed,0,0,3,0,3,#Div0,#Div0,#Div0
continuing,0,0,1,0,1,#Div0,#Div0,#Div0
advertise,0,0,4,0,4,#Div0,#Div0,#Div0
marketting,0,0,1,0,1,#Div0,#Div0,#Div0
cannnot,0,0,1,0,1,#Div0,#Div0,#Div0
risk,0,0,2,0,2,#Div0,#Div0,#Div0
obliges,0,0,1,1,2,#Div0,0.0,#Div0
bright,0,0,1,1,2,#Div0,0.0,#Div0
existance,0,0,1,0,1,#Div0,#Div0,#Div0
impressed,0,0,2,0,2,#Div0,#Div0,#Div0
Limiting,0,0,1,0,1,#Div0,#Div0,#Div0
filling,1,0,0,0,1,1.0,1.0,1.0
romantic,0,0,1,0,1,#Div0,#Div0,#Div0
languages,0,0,1,0,1,#Div0,#Div0,#Div0
arrived,0,0,3,0,3,#Div0,#Div0,#Div0
Modern,0,0,1,0,1,#Div0,#Div0,#Div0
pluck,0,0,0,1,1,#Div0,0.0,#Div0
exposing,0,0,1,0,1,#Div0,#Div0,#Div0
huge,0,0,10,1,11,#Div0,0.0,#Div0
science,0,0,1,0,1,#Div0,#Div0,#Div0
jeopardizing,0,0,1,0,1,#Div0,#Div0,#Div0
defined,0,0,0,1,1,#Div0,0.0,#Div0
deeply,0,0,0,1,1,#Div0,0.0,#Div0
right,0,0,13,0,13,#Div0,#Div0,#Div0
freedom,0,0,2,0,2,#Div0,#Div0,#Div0
obvious,0,0,2,0,2,#Div0,#Div0,#Div0
opportunities,0,0,2,0,2,#Div0,#Div0,#Div0
Compared,0,0,1,0,1,#Div0,#Div0,#Div0
bolt,0,0,1,0,1,#Div0,#Div0,#Div0
local,0,0,17,0,17,#Div0,#Div0,#Div0
temperature,0,2,0,0,2,0.0,#Div0,#Div0
feed,0,0,1,1,2,#Div0,0.0,#Div0
grow,0,0,3,7,10,#Div0,0.0,#Div0
start,0,0,18,2,20,#Div0,0.0,#Div0
sake,0,0,1,0,1,#Div0,#Div0,#Div0
emphasize,0,0,2,0,2,#Div0,#Div0,#Div0
first,0,0,24,3,27,#Div0,0.0,#Div0
described,0,0,2,0,2,#Div0,#Div0,#Div0
opposite,0,0,2,0,2,#Div0,#Div0,#Div0
closer,0,0,0,1,1,#Div0,0.0,#Div0
slope,0,0,1,0,1,#Div0,#Div0,#Div0
projects,0,0,1,0,1,#Div0,#Div0,#Div0
hoe,0,0,1,0,1,#Div0,#Div0,#Div0
second,0,0,8,1,9,#Div0,0.0,#Div0
refocus,0,0,0,1,1,#Div0,0.0,#Div0
disabled,0,1,0,0,1,0.0,#Div0,#Div0
powerfull,0,0,0,2,2,#Div0,0.0,#Div0
receive,0,0,3,1,4,#Div0,0.0,#Div0
minding,0,0,1,0,1,#Div0,#Div0,#Div0
hated,0,0,1,0,1,#Div0,#Div0,#Div0
art,0,0,1,0,1,#Div0,#Div0,#Div0
strenght,0,0,0,1,1,#Div0,0.0,#Div0
promoting,0,0,2,1,3,#Div0,0.0,#Div0
