token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
white-colored,0,1,0,0,1,0.0,#Div0,#Div0
attribute,0,0,0,1,1,#Div0,0.0,#Div0
noisy,0,2,0,0,2,0.0,#Div0,#Div0
Simple,0,1,0,0,1,0.0,#Div0,#Div0
cutting,1,0,0,0,1,1.0,1.0,1.0
perspectives,0,0,0,2,2,#Div0,0.0,#Div0
wooden,0,1,0,0,1,0.0,#Div0,#Div0
reasonable,0,1,0,0,1,0.0,#Div0,#Div0
cream,0,1,0,0,1,0.0,#Div0,#Div0
Excellent,0,1,0,0,1,0.0,#Div0,#Div0
expose,0,2,0,0,2,0.0,#Div0,#Div0
happy,0,2,0,0,2,0.0,#Div0,#Div0
depends,0,6,0,0,6,0.0,#Div0,#Div0
confident,0,0,0,1,1,#Div0,0.0,#Div0
people,0,29,0,0,29,0.0,#Div0,#Div0
pay,5,5,0,0,10,0.5,1.0,0.6666666666666666
stay,1,8,0,0,9,0.1111111111111111,1.0,0.19999999999999998
focused,4,0,0,0,4,1.0,1.0,1.0
basing,1,0,0,0,1,1.0,1.0,1.0
guid,0,1,0,0,1,0.0,#Div0,#Div0
millions,0,2,0,0,2,0.0,#Div0,#Div0
declare,0,1,0,0,1,0.0,#Div0,#Div0
agents,0,0,1,0,1,#Div0,#Div0,#Div0
Inter,0,1,0,0,1,0.0,#Div0,#Div0
nice,0,6,0,0,6,0.0,#Div0,#Div0
warmth,0,0,0,1,1,#Div0,0.0,#Div0
advertisement,0,9,0,0,9,0.0,#Div0,#Div0
war,0,1,0,0,1,0.0,#Div0,#Div0
American,0,1,0,0,1,0.0,#Div0,#Div0
extent,0,1,0,0,1,0.0,#Div0,#Div0
money,1,2,0,0,3,0.3333333333333333,1.0,0.5
foregin,0,3,0,0,3,0.0,#Div0,#Div0
earning,0,1,0,0,1,0.0,#Div0,#Div0
paint,0,1,0,0,1,0.0,#Div0,#Div0
elementary,0,1,0,0,1,0.0,#Div0,#Div0
shows,2,9,0,0,11,0.18181818181818182,1.0,0.3076923076923077
wrote,0,3,0,0,3,0.0,#Div0,#Div0
mostof,0,1,0,0,1,0.0,#Div0,#Div0
evolved,1,0,0,0,1,1.0,1.0,1.0
record,0,1,0,0,1,0.0,#Div0,#Div0
skilled,0,1,0,0,1,0.0,#Div0,#Div0
useless,2,2,0,0,4,0.5,1.0,0.6666666666666666
realm,0,0,1,0,1,#Div0,#Div0,#Div0
causes,0,3,0,0,3,0.0,#Div0,#Div0
relay,1,0,0,1,2,1.0,0.5,0.6666666666666666
museums,0,1,0,0,1,0.0,#Div0,#Div0
teacher,0,1,1,0,2,0.0,#Div0,#Div0
creats,0,1,0,0,1,0.0,#Div0,#Div0
methods,0,1,2,0,3,0.0,#Div0,#Div0
emotionally,0,1,0,0,1,0.0,#Div0,#Div0
early,1,4,0,0,5,0.2,1.0,0.33333333333333337
embed,1,0,0,0,1,1.0,1.0,1.0
actress,0,1,0,0,1,0.0,#Div0,#Div0
present,0,7,0,0,7,0.0,#Div0,#Div0
obtain,4,4,0,0,8,0.5,1.0,0.6666666666666666
relevant,0,1,0,0,1,0.0,#Div0,#Div0
fail,0,2,0,0,2,0.0,#Div0,#Div0
carried,0,0,0,2,2,#Div0,0.0,#Div0
deely,0,0,0,1,1,#Div0,0.0,#Div0
heard,0,2,0,0,2,0.0,#Div0,#Div0
passive,1,0,0,0,1,1.0,1.0,1.0
jungle,1,0,0,0,1,1.0,1.0,1.0
trying,0,32,0,0,32,0.0,#Div0,#Div0
meaning,0,3,1,0,4,0.0,#Div0,#Div0
base,2,0,0,2,4,1.0,0.5,0.6666666666666666
love,0,10,0,0,10,0.0,#Div0,#Div0
energy,0,1,0,1,2,0.0,0.0,#Div0
easy,0,4,0,1,5,0.0,0.0,#Div0
Analyzing,0,1,0,0,1,0.0,#Div0,#Div0
paid,0,3,0,0,3,0.0,#Div0,#Div0
dragged,1,0,0,0,1,1.0,1.0,1.0
seemed,0,3,0,0,3,0.0,#Div0,#Div0
mroe,0,1,0,0,1,0.0,#Div0,#Div0
plane,0,1,0,0,1,0.0,#Div0,#Div0
respected,0,1,0,0,1,0.0,#Div0,#Div0
developped,0,1,0,0,1,0.0,#Div0,#Div0
stupid,1,0,0,0,1,1.0,1.0,1.0
ather,0,1,0,0,1,0.0,#Div0,#Div0
discoverd,1,0,0,0,1,1.0,1.0,1.0
decreased,0,1,0,0,1,0.0,#Div0,#Div0
Revolution,0,1,0,0,1,0.0,#Div0,#Div0
renounce,0,1,0,0,1,0.0,#Div0,#Div0
worldwide-best-seller,0,1,0,0,1,0.0,#Div0,#Div0
wearing,0,1,0,0,1,0.0,#Div0,#Div0
replace,0,1,0,0,1,0.0,#Div0,#Div0
trends,0,1,0,0,1,0.0,#Div0,#Div0
satisfying,0,2,0,0,2,0.0,#Div0,#Div0
render,0,1,0,0,1,0.0,#Div0,#Div0
striving,0,1,0,0,1,0.0,#Div0,#Div0
requires,3,11,0,0,14,0.21428571428571427,1.0,0.35294117647058826
obstacle,1,0,0,1,2,1.0,0.5,0.6666666666666666
Cambodian,0,1,0,0,1,0.0,#Div0,#Div0
discuss,0,3,0,0,3,0.0,#Div0,#Div0
see,5,44,0,0,49,0.10204081632653061,1.0,0.1851851851851852
microsoft,0,1,0,0,1,0.0,#Div0,#Div0
academic,0,42,0,0,42,0.0,#Div0,#Div0
fruitful,1,0,0,1,2,1.0,0.5,0.6666666666666666
accomodate,0,1,0,0,1,0.0,#Div0,#Div0
faculty,0,1,0,0,1,0.0,#Div0,#Div0
country,0,2,0,0,2,0.0,#Div0,#Div0
particular,0,16,0,0,16,0.0,#Div0,#Div0
partner,0,1,0,0,1,0.0,#Div0,#Div0
effort,0,1,0,0,1,0.0,#Div0,#Div0
proactive,0,1,0,0,1,0.0,#Div0,#Div0
eyes,0,0,0,1,1,#Div0,0.0,#Div0
environment,0,0,1,1,2,#Div0,0.0,#Div0
watching,0,8,0,0,8,0.0,#Div0,#Div0
thinks,0,2,0,0,2,0.0,#Div0,#Div0
experienced,0,5,0,0,5,0.0,#Div0,#Div0
signs,0,0,0,1,1,#Div0,0.0,#Div0
kings,1,0,0,0,1,1.0,1.0,1.0
chain,2,0,0,0,2,1.0,1.0,1.0
matured,0,1,0,0,1,0.0,#Div0,#Div0
a,0,0,0,6,6,#Div0,0.0,#Div0
twelve-hour,0,2,0,0,2,0.0,#Div0,#Div0
wishes,0,1,0,0,1,0.0,#Div0,#Div0
manage,2,0,0,1,3,1.0,0.6666666666666666,0.8
entertain,0,1,0,0,1,0.0,#Div0,#Div0
point,0,4,7,6,17,0.0,0.0,#Div0
useful,0,4,0,1,5,0.0,0.0,#Div0
spraying,0,2,0,0,2,0.0,#Div0,#Div0
points,0,0,0,2,2,#Div0,0.0,#Div0
worrying,0,1,0,0,1,0.0,#Div0,#Div0
culture,0,2,0,0,2,0.0,#Div0,#Div0
Traveling,0,6,0,0,6,0.0,#Div0,#Div0
Doing,0,4,0,0,4,0.0,#Div0,#Div0
Imagine,0,1,0,0,1,0.0,#Div0,#Div0
slower,0,0,0,1,1,#Div0,0.0,#Div0
things,0,3,0,0,3,0.0,#Div0,#Div0
Ali,0,1,0,0,1,0.0,#Div0,#Div0
watched,0,2,0,0,2,0.0,#Div0,#Div0
rare,1,0,0,0,1,1.0,1.0,1.0
senior,0,2,0,0,2,0.0,#Div0,#Div0
know,0,81,0,0,81,0.0,#Div0,#Div0
acknowledgements,0,1,0,0,1,0.0,#Div0,#Div0
security,0,1,0,1,2,0.0,0.0,#Div0
Passing,0,1,0,0,1,0.0,#Div0,#Div0
narrow,0,0,0,1,1,#Div0,0.0,#Div0
raising,0,5,0,0,5,0.0,#Div0,#Div0
Concluding,0,1,0,0,1,0.0,#Div0,#Div0
Know,0,1,1,0,2,0.0,#Div0,#Div0
market,0,0,1,0,1,#Div0,#Div0,#Div0
statistical,0,1,0,0,1,0.0,#Div0,#Div0
others,0,1,0,0,1,0.0,#Div0,#Div0
rainy,0,1,0,0,1,0.0,#Div0,#Div0
boomers,0,1,0,0,1,0.0,#Div0,#Div0
supports,2,1,0,0,3,0.6666666666666666,1.0,0.8
condition,0,1,0,0,1,0.0,#Div0,#Div0
prepared,0,5,0,0,5,0.0,#Div0,#Div0
suffer,1,0,0,0,1,1.0,1.0,1.0
successful,0,41,0,0,41,0.0,#Div0,#Div0
holidays,0,1,0,0,1,0.0,#Div0,#Div0
summary,0,1,0,0,1,0.0,#Div0,#Div0
softer,0,1,0,0,1,0.0,#Div0,#Div0
parallel,1,0,0,0,1,1.0,1.0,1.0
taste,0,0,0,2,2,#Div0,0.0,#Div0
mechanical,0,2,0,0,2,0.0,#Div0,#Div0
sons,1,0,0,0,1,1.0,1.0,1.0
guided,0,5,0,0,5,0.0,#Div0,#Div0
whit,0,1,0,0,1,0.0,#Div0,#Div0
Such,0,2,0,0,2,0.0,#Div0,#Div0
prevent,0,4,0,0,4,0.0,#Div0,#Div0
laptop,0,2,0,0,2,0.0,#Div0,#Div0
ignore,0,2,0,0,2,0.0,#Div0,#Div0
create,1,7,0,1,9,0.125,0.5,0.2
general,0,17,0,0,17,0.0,#Div0,#Div0
time-consuming,1,0,0,0,1,1.0,1.0,1.0
opener,1,0,0,0,1,1.0,1.0,1.0
draw,1,1,0,0,2,0.5,1.0,0.6666666666666666
recommended,0,1,0,0,1,0.0,#Div0,#Div0
part,7,12,2,8,29,0.3684210526315789,0.4666666666666667,0.4117647058823529
powerfull,1,0,0,0,1,1.0,1.0,1.0
stuffed,1,0,0,0,1,1.0,1.0,1.0
aware,0,1,0,0,1,0.0,#Div0,#Div0
exciting,0,2,0,0,2,0.0,#Div0,#Div0
purchase,0,3,0,0,3,0.0,#Div0,#Div0
young,0,186,0,0,186,0.0,#Div0,#Div0
increased,0,3,0,0,3,0.0,#Div0,#Div0
affective,0,1,0,0,1,0.0,#Div0,#Div0
confortable,0,0,0,1,1,#Div0,0.0,#Div0
spreading,1,0,0,0,1,1.0,1.0,1.0
quickly,0,0,0,1,1,#Div0,0.0,#Div0
useing,0,2,0,0,2,0.0,#Div0,#Div0
sort,0,3,0,0,3,0.0,#Div0,#Div0
second,1,8,0,0,9,0.1111111111111111,1.0,0.19999999999999998
constructed,0,1,0,0,1,0.0,#Div0,#Div0
along,0,1,0,0,1,0.0,#Div0,#Div0
assisting,0,1,0,0,1,0.0,#Div0,#Div0
wars,0,1,0,0,1,0.0,#Div0,#Div0
stop,1,6,0,0,7,0.14285714285714285,1.0,0.25
Indian,0,1,0,0,1,0.0,#Div0,#Div0
duty,0,1,0,0,1,0.0,#Div0,#Div0
prohibited,0,1,0,0,1,0.0,#Div0,#Div0
learned,0,15,0,0,15,0.0,#Div0,#Div0
restore,0,1,0,0,1,0.0,#Div0,#Div0
conection,0,0,0,1,1,#Div0,0.0,#Div0
outburst,0,0,0,1,1,#Div0,0.0,#Div0
temperature,0,0,2,0,2,#Div0,#Div0,#Div0
occasions,0,1,0,0,1,0.0,#Div0,#Div0
generic,0,1,0,0,1,0.0,#Div0,#Div0
differentiate,0,1,0,0,1,0.0,#Div0,#Div0
nature,0,0,0,1,1,#Div0,0.0,#Div0
impressed,0,2,0,0,2,0.0,#Div0,#Div0
differs,0,1,0,0,1,0.0,#Div0,#Div0
taught,1,7,0,0,8,0.125,1.0,0.2222222222222222
abig,0,1,0,0,1,0.0,#Div0,#Div0
individual,0,4,0,0,4,0.0,#Div0,#Div0
advantages,0,2,0,2,4,0.0,0.0,#Div0
characterize,0,1,0,0,1,0.0,#Div0,#Div0
suffered,0,1,0,0,1,0.0,#Div0,#Div0
benificial,0,2,0,0,2,0.0,#Div0,#Div0
risk,0,1,1,1,3,0.0,0.0,#Div0
golfing,0,1,0,0,1,0.0,#Div0,#Div0
pair,0,1,0,0,1,0.0,#Div0,#Div0
revolution,0,0,0,3,3,#Div0,0.0,#Div0
meant,0,1,0,0,1,0.0,#Div0,#Div0
evolution,0,0,0,1,1,#Div0,0.0,#Div0
with,0,0,0,2,2,#Div0,0.0,#Div0
indicates,0,1,0,0,1,0.0,#Div0,#Div0
populated,0,1,0,0,1,0.0,#Div0,#Div0
comfortably,0,0,0,1,1,#Div0,0.0,#Div0
supposed,0,2,0,0,2,0.0,#Div0,#Div0
boundaries,0,0,0,1,1,#Div0,0.0,#Div0
buying,0,3,11,0,14,0.0,#Div0,#Div0
excited,0,3,0,0,3,0.0,#Div0,#Div0
esthetic,0,1,0,0,1,0.0,#Div0,#Div0
sound,0,2,0,2,4,0.0,0.0,#Div0
design,0,4,1,0,5,0.0,#Div0,#Div0
ridiculous,0,1,0,0,1,0.0,#Div0,#Div0
roots,0,0,0,1,1,#Div0,0.0,#Div0
programs,0,2,2,0,4,0.0,#Div0,#Div0
principal,0,2,0,0,2,0.0,#Div0,#Div0
answer,0,3,0,0,3,0.0,#Div0,#Div0
Drink,0,1,0,0,1,0.0,#Div0,#Div0
rich,1,3,0,2,6,0.25,0.3333333333333333,0.28571428571428575
sit,0,0,0,1,1,#Div0,0.0,#Div0
Becasue,0,1,0,0,1,0.0,#Div0,#Div0
address,0,1,0,0,1,0.0,#Div0,#Div0
represent,0,2,0,0,2,0.0,#Div0,#Div0
Talking,0,1,0,0,1,0.0,#Div0,#Div0
biological,0,2,0,0,2,0.0,#Div0,#Div0
loose,2,1,0,0,3,0.6666666666666666,1.0,0.8
founding,0,1,0,0,1,0.0,#Div0,#Div0
attract,4,0,0,2,6,1.0,0.6666666666666666,0.8
blocked,1,0,0,0,1,1.0,1.0,1.0
complete,1,4,0,1,6,0.2,0.5,0.28571428571428575
Seeing,2,1,0,0,3,0.6666666666666666,1.0,0.8
stars,0,0,0,1,1,#Div0,0.0,#Div0
attact,1,0,0,0,1,1.0,1.0,1.0
ask,0,10,0,0,10,0.0,#Div0,#Div0
horizontal,3,0,0,1,4,1.0,0.75,0.8571428571428571
expected,0,4,0,0,4,0.0,#Div0,#Div0
Big,0,1,0,0,1,0.0,#Div0,#Div0
high,1,19,0,1,21,0.05,0.5,0.09090909090909091
having,4,38,0,1,43,0.09523809523809523,0.8,0.1702127659574468
father,0,1,0,0,1,0.0,#Div0,#Div0
impressions,0,1,0,0,1,0.0,#Div0,#Div0
beyond,0,0,0,2,2,#Div0,0.0,#Div0
lovely,0,1,0,0,1,0.0,#Div0,#Div0
read,0,11,0,0,11,0.0,#Div0,#Div0
data,0,1,0,0,1,0.0,#Div0,#Div0
master,1,0,0,0,1,1.0,1.0,1.0
groups,0,0,1,0,1,#Div0,#Div0,#Div0
taking,6,22,0,0,28,0.21428571428571427,1.0,0.35294117647058826
appeared,0,1,0,0,1,0.0,#Div0,#Div0
prospective,0,1,0,0,1,0.0,#Div0,#Div0
enforce,0,1,0,0,1,0.0,#Div0,#Div0
facts,0,3,0,0,3,0.0,#Div0,#Div0
material,0,0,1,0,1,#Div0,#Div0,#Div0
grasp,1,0,0,0,1,1.0,1.0,1.0
grew,1,1,0,1,3,0.5,0.5,0.5
deceived,0,1,0,0,1,0.0,#Div0,#Div0
studying,0,21,0,0,21,0.0,#Div0,#Div0
pew,0,1,0,0,1,0.0,#Div0,#Div0
dreams,0,0,0,1,1,#Div0,0.0,#Div0
introducing,0,1,0,0,1,0.0,#Div0,#Div0
remember,0,15,0,0,15,0.0,#Div0,#Div0
obvious,0,2,0,0,2,0.0,#Div0,#Div0
vote,0,1,0,0,1,0.0,#Div0,#Div0
autumn,0,0,0,1,1,#Div0,0.0,#Div0
game,0,0,2,0,2,#Div0,#Div0,#Div0
arguing,0,1,0,0,1,0.0,#Div0,#Div0
research,0,1,1,0,2,0.0,#Div0,#Div0
political,0,4,0,0,4,0.0,#Div0,#Div0
organized,0,4,0,0,4,0.0,#Div0,#Div0
bound,2,0,0,0,2,1.0,1.0,1.0
hold,2,0,0,0,2,1.0,1.0,1.0
overall,0,2,0,0,2,0.0,#Div0,#Div0
odd,0,1,0,0,1,0.0,#Div0,#Div0
jeopardizing,0,1,0,0,1,0.0,#Div0,#Div0
noticed,0,3,0,0,3,0.0,#Div0,#Div0
industrial,0,2,0,0,2,0.0,#Div0,#Div0
piece,1,0,0,0,1,1.0,1.0,1.0
technological,0,4,0,0,4,0.0,#Div0,#Div0
didn,0,2,0,0,2,0.0,#Div0,#Div0
theoretical,0,3,0,0,3,0.0,#Div0,#Div0
marketing,0,1,0,0,1,0.0,#Div0,#Div0
releated,0,1,0,0,1,0.0,#Div0,#Div0
performing,0,1,0,0,1,0.0,#Div0,#Div0
arrive,0,2,0,0,2,0.0,#Div0,#Div0
book,0,1,0,0,1,0.0,#Div0,#Div0
eat,0,7,0,0,7,0.0,#Div0,#Div0
wherever,0,1,0,0,1,0.0,#Div0,#Div0
special,0,7,0,0,7,0.0,#Div0,#Div0
perception,1,0,0,0,1,1.0,1.0,1.0
enjoying,0,14,0,0,14,0.0,#Div0,#Div0
trials,0,0,0,1,1,#Div0,0.0,#Div0
percent,1,0,0,0,1,1.0,1.0,1.0
holding,0,1,0,0,1,0.0,#Div0,#Div0
content,0,1,0,0,1,0.0,#Div0,#Div0
examples,0,2,0,0,2,0.0,#Div0,#Div0
fascinated,0,1,0,0,1,0.0,#Div0,#Div0
worked,0,8,0,0,8,0.0,#Div0,#Div0
optimistic,0,1,0,0,1,0.0,#Div0,#Div0
taken,0,2,0,0,2,0.0,#Div0,#Div0
Red,0,1,0,0,1,0.0,#Div0,#Div0
organizing,0,4,0,0,4,0.0,#Div0,#Div0
lessons,0,2,0,0,2,0.0,#Div0,#Div0
X,0,1,0,0,1,0.0,#Div0,#Div0
keeping,0,2,0,1,3,0.0,0.0,#Div0
remove,0,1,0,0,1,0.0,#Div0,#Div0
fun,0,4,0,0,4,0.0,#Div0,#Div0
environement,0,0,0,1,1,#Div0,0.0,#Div0
real,0,27,0,0,27,0.0,#Div0,#Div0
wondered,0,1,0,0,1,0.0,#Div0,#Div0
changes,0,1,0,0,1,0.0,#Div0,#Div0
sell,0,5,0,0,5,0.0,#Div0,#Div0
vacation,0,2,0,0,2,0.0,#Div0,#Div0
predict,0,1,0,0,1,0.0,#Div0,#Div0
wealthy,0,1,0,0,1,0.0,#Div0,#Div0
incorrect,1,0,0,0,1,1.0,1.0,1.0
science,0,1,0,0,1,0.0,#Div0,#Div0
valiable,0,0,0,1,1,#Div0,0.0,#Div0
continous,0,1,0,0,1,0.0,#Div0,#Div0
insist,0,1,0,0,1,0.0,#Div0,#Div0
tend,0,11,0,0,11,0.0,#Div0,#Div0
progresses,0,1,0,0,1,0.0,#Div0,#Div0
took,0,12,0,0,12,0.0,#Div0,#Div0
spend,35,11,0,1,47,0.7608695652173914,0.9722222222222222,0.853658536585366
Gillette,0,1,0,0,1,0.0,#Div0,#Div0
shoping,0,1,0,0,1,0.0,#Div0,#Div0
fulfill,1,0,0,0,1,1.0,1.0,1.0
monthly,0,1,0,0,1,0.0,#Div0,#Div0
understood,0,2,0,0,2,0.0,#Div0,#Div0
School,0,1,0,0,1,0.0,#Div0,#Div0
expectations,0,1,0,0,1,0.0,#Div0,#Div0
had,1,48,0,1,50,0.02040816326530612,0.5,0.039215686274509796
running,2,2,0,0,4,0.5,1.0,0.6666666666666666
realizes,0,1,0,0,1,0.0,#Div0,#Div0
dreaming,1,0,0,0,1,1.0,1.0,1.0
kill,0,0,0,1,1,#Div0,0.0,#Div0
reed,0,1,0,0,1,0.0,#Div0,#Div0
tests,0,0,1,0,1,#Div0,#Div0,#Div0
asserted,0,0,1,0,1,#Div0,#Div0,#Div0
potential,0,1,0,0,1,0.0,#Div0,#Div0
enhancing,0,2,0,0,2,0.0,#Div0,#Div0
case,0,3,3,1,7,0.0,0.0,#Div0
crossing,0,1,0,0,1,0.0,#Div0,#Div0
planning,0,3,1,0,4,0.0,#Div0,#Div0
eye,0,0,0,1,1,#Div0,0.0,#Div0
everyting,0,1,0,0,1,0.0,#Div0,#Div0
engaged,0,3,0,0,3,0.0,#Div0,#Div0
follow,10,0,0,2,12,1.0,0.8333333333333334,0.9090909090909091
area,0,0,0,2,2,#Div0,0.0,#Div0
eary,0,1,0,0,1,0.0,#Div0,#Div0
seen,0,8,0,0,8,0.0,#Div0,#Div0
horror,0,1,0,0,1,0.0,#Div0,#Div0
expanded,2,0,0,0,2,1.0,1.0,1.0
something,0,3,0,0,3,0.0,#Div0,#Div0
concerning,0,1,0,0,1,0.0,#Div0,#Div0
memorized,0,1,0,0,1,0.0,#Div0,#Div0
Hut,0,1,0,0,1,0.0,#Div0,#Div0
responds,1,0,0,0,1,1.0,1.0,1.0
Having,0,3,2,0,5,0.0,#Div0,#Div0
viceversa,0,1,0,0,1,0.0,#Div0,#Div0
precious,1,1,0,1,3,0.5,0.5,0.5
made,1,27,0,0,28,0.03571428571428571,1.0,0.0689655172413793
clothes,0,1,0,0,1,0.0,#Div0,#Div0
broaden,1,0,0,0,1,1.0,1.0,1.0
constant,0,2,0,0,2,0.0,#Div0,#Div0
gift,0,1,0,0,1,0.0,#Div0,#Div0
certain,0,19,0,0,19,0.0,#Div0,#Div0
concepts,0,4,2,0,6,0.0,#Div0,#Div0
spite,0,1,0,0,1,0.0,#Div0,#Div0
pieces,0,1,0,0,1,0.0,#Div0,#Div0
works,1,9,0,0,10,0.1,1.0,0.18181818181818182
worried,0,2,0,0,2,0.0,#Div0,#Div0
studing,0,7,0,0,7,0.0,#Div0,#Div0
gets,1,4,0,0,5,0.2,1.0,0.33333333333333337
accomplished,0,2,0,0,2,0.0,#Div0,#Div0
learns,0,3,0,0,3,0.0,#Div0,#Div0
Sabay,0,2,0,0,2,0.0,#Div0,#Div0
innovative,0,4,0,0,4,0.0,#Div0,#Div0
negative,0,9,0,0,9,0.0,#Div0,#Div0
steps,0,0,0,2,2,#Div0,0.0,#Div0
periods,0,0,1,0,1,#Div0,#Div0,#Div0
opted,0,1,0,0,1,0.0,#Div0,#Div0
empower,0,1,0,0,1,0.0,#Div0,#Div0
attain,0,1,0,0,1,0.0,#Div0,#Div0
economic,0,6,0,0,6,0.0,#Div0,#Div0
behavior,0,5,0,0,5,0.0,#Div0,#Div0
unique,0,1,0,0,1,0.0,#Div0,#Div0
golden,1,0,0,0,1,1.0,1.0,1.0
passing,0,1,0,0,1,0.0,#Div0,#Div0
compel,0,0,0,2,2,#Div0,0.0,#Div0
old,0,31,0,0,31,0.0,#Div0,#Div0
accelerating,1,0,0,0,1,1.0,1.0,1.0
play,1,5,0,0,6,0.16666666666666666,1.0,0.2857142857142857
enjoyed,0,3,0,0,3,0.0,#Div0,#Div0
Linux,0,1,0,0,1,0.0,#Div0,#Div0
reward,0,0,0,1,1,#Div0,0.0,#Div0
usual,0,3,0,0,3,0.0,#Div0,#Div0
defended,1,0,0,0,1,1.0,1.0,1.0
former,0,1,0,0,1,0.0,#Div0,#Div0
ordinary,0,1,0,0,1,0.0,#Div0,#Div0
door,0,0,0,1,1,#Div0,0.0,#Div0
exposed,1,0,0,0,1,1.0,1.0,1.0
anything,0,1,0,0,1,0.0,#Div0,#Div0
need,1,62,0,0,63,0.015873015873015872,1.0,0.03125
upon,0,0,0,1,1,#Div0,0.0,#Div0
belong,2,0,0,0,2,1.0,1.0,1.0
worths,0,2,0,0,2,0.0,#Div0,#Div0
surprised,0,2,0,0,2,0.0,#Div0,#Div0
decides,0,0,2,0,2,#Div0,#Div0,#Div0
atomosphere,0,0,0,1,1,#Div0,0.0,#Div0
aquiring,0,1,0,0,1,0.0,#Div0,#Div0
claim,0,3,0,0,3,0.0,#Div0,#Div0
independant,0,1,0,0,1,0.0,#Div0,#Div0
admire,0,1,0,0,1,0.0,#Div0,#Div0
observe,0,2,0,0,2,0.0,#Div0,#Div0
american,0,1,0,0,1,0.0,#Div0,#Div0
determining,0,2,0,0,2,0.0,#Div0,#Div0
Compared,0,1,0,0,1,0.0,#Div0,#Div0
parking,0,2,0,0,2,0.0,#Div0,#Div0
speaks,0,1,0,0,1,0.0,#Div0,#Div0
inferred,0,2,0,0,2,0.0,#Div0,#Div0
NHS,0,1,0,0,1,0.0,#Div0,#Div0
destroying,1,1,0,0,2,0.5,1.0,0.6666666666666666
lens,1,0,0,0,1,1.0,1.0,1.0
Studying,0,1,0,0,1,0.0,#Div0,#Div0
believes,0,2,0,0,2,0.0,#Div0,#Div0
regret,0,1,0,0,1,0.0,#Div0,#Div0
relationship,0,0,0,1,1,#Div0,0.0,#Div0
vision,1,0,0,2,3,1.0,0.3333333333333333,0.5
ignoring,0,3,0,0,3,0.0,#Div0,#Div0
raise,0,1,0,0,1,0.0,#Div0,#Div0
testing,0,2,0,0,2,0.0,#Div0,#Div0
myself,0,1,0,0,1,0.0,#Div0,#Div0
stood,1,0,0,0,1,1.0,1.0,1.0
COMPLETE,0,1,0,0,1,0.0,#Div0,#Div0
hearing,0,1,0,0,1,0.0,#Div0,#Div0
greets,0,1,0,0,1,0.0,#Div0,#Div0
like,0,27,0,0,27,0.0,#Div0,#Div0
authentic,0,1,0,0,1,0.0,#Div0,#Div0
known,0,15,0,0,15,0.0,#Div0,#Div0
bonds,1,0,0,0,1,1.0,1.0,1.0
margin,0,0,0,1,1,#Div0,0.0,#Div0
guide,0,76,0,2,78,0.0,0.0,#Div0
stongly,0,0,0,2,2,#Div0,0.0,#Div0
adn,0,1,0,0,1,0.0,#Div0,#Div0
advertisments,0,1,0,0,1,0.0,#Div0,#Div0
alter,0,1,0,0,1,0.0,#Div0,#Div0
sign,1,0,0,1,2,1.0,0.5,0.6666666666666666
ones,0,2,0,0,2,0.0,#Div0,#Div0
electricity-lowered,0,1,0,0,1,0.0,#Div0,#Div0
created,0,2,0,0,2,0.0,#Div0,#Div0
trust,0,3,0,0,3,0.0,#Div0,#Div0
states,0,2,0,0,2,0.0,#Div0,#Div0
informational,0,1,0,0,1,0.0,#Div0,#Div0
conditioners,0,1,0,0,1,0.0,#Div0,#Div0
wide,10,0,0,0,10,1.0,1.0,1.0
remembered,0,2,0,0,2,0.0,#Div0,#Div0
spoke,0,1,0,0,1,0.0,#Div0,#Div0
focussed,1,0,0,0,1,1.0,1.0,1.0
progres,0,0,0,1,1,#Div0,0.0,#Div0
successes,0,2,0,0,2,0.0,#Div0,#Div0
bother,0,2,0,0,2,0.0,#Div0,#Div0
scheme,1,0,0,0,1,1.0,1.0,1.0
try,0,63,0,0,63,0.0,#Div0,#Div0
rise,1,2,0,0,3,0.3333333333333333,1.0,0.5
referenced,0,1,0,0,1,0.0,#Div0,#Div0
subject,0,19,0,0,19,0.0,#Div0,#Div0
becoming,0,7,0,0,7,0.0,#Div0,#Div0
rectangular,0,1,0,0,1,0.0,#Div0,#Div0
long,1,10,0,0,11,0.09090909090909091,1.0,0.16666666666666669
diminish,1,1,0,0,2,0.5,1.0,0.6666666666666666
healthier,0,0,0,1,1,#Div0,0.0,#Div0
seeing,0,6,0,0,6,0.0,#Div0,#Div0
fixing,1,0,0,0,1,1.0,1.0,1.0
adress,0,1,0,0,1,0.0,#Div0,#Div0
cars,0,2,0,0,2,0.0,#Div0,#Div0
say,0,56,0,0,56,0.0,#Div0,#Div0
casualties,0,1,0,0,1,0.0,#Div0,#Div0
recommend,0,1,0,0,1,0.0,#Div0,#Div0
told,0,9,0,0,9,0.0,#Div0,#Div0
marry,0,2,0,0,2,0.0,#Div0,#Div0
main,0,17,0,0,17,0.0,#Div0,#Div0
close,1,0,0,3,4,1.0,0.25,0.4
tell,0,9,0,0,9,0.0,#Div0,#Div0
goals,0,1,0,0,1,0.0,#Div0,#Div0
eventual,0,1,0,0,1,0.0,#Div0,#Div0
guarantee,0,2,0,0,2,0.0,#Div0,#Div0
perfect,0,1,0,0,1,0.0,#Div0,#Div0
changed,1,3,2,0,6,0.25,1.0,0.4
