token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
journey,0,0,0,6,6,#Div0,0.0,#Div0
hide,0,3,0,0,3,0.0,#Div0,#Div0
chapter,0,0,0,1,1,#Div0,0.0,#Div0
tiny,0,0,1,0,1,#Div0,#Div0,#Div0
sells,0,0,0,5,5,#Div0,0.0,#Div0
elegant,0,2,0,0,2,0.0,#Div0,#Div0
key,0,1,2,0,3,0.0,#Div0,#Div0
protects,0,0,0,6,6,#Div0,0.0,#Div0
stray,0,1,0,0,1,0.0,#Div0,#Div0
affluence,0,1,0,0,1,0.0,#Div0,#Div0
right-wing,0,2,0,0,2,0.0,#Div0,#Div0
hop,0,2,0,0,2,0.0,#Div0,#Div0
strict,0,0,2,0,2,#Div0,#Div0,#Div0
other,0,10,48,0,58,0.0,#Div0,#Div0
shift,0,3,0,0,3,0.0,#Div0,#Div0
construct,0,1,0,0,1,0.0,#Div0,#Div0
nonpartisan,0,1,0,0,1,0.0,#Div0,#Div0
democratic,0,3,12,0,15,0.0,#Div0,#Div0
desire,0,1,0,0,1,0.0,#Div0,#Div0
bohemian,0,1,0,0,1,0.0,#Div0,#Div0
long-term,0,1,1,0,2,0.0,#Div0,#Div0
private,0,4,14,0,18,0.0,#Div0,#Div0
miserable,0,1,0,0,1,0.0,#Div0,#Div0
victimizes,0,0,0,2,2,#Div0,0.0,#Div0
endanger,1,1,0,0,2,0.5,1.0,0.6666666666666666
struggle,1,0,0,2,3,1.0,0.3333333333333333,0.5
burdens,0,0,0,5,5,#Div0,0.0,#Div0
flow,0,1,0,11,12,0.0,0.0,#Div0
robbing,0,0,0,2,2,#Div0,0.0,#Div0
react,0,2,0,0,2,0.0,#Div0,#Div0
minimum,0,1,1,0,2,0.0,#Div0,#Div0
coherent,0,1,0,0,1,0.0,#Div0,#Div0
repeal,0,1,0,0,1,0.0,#Div0,#Div0
idiotic,0,3,0,0,3,0.0,#Div0,#Div0
militant,0,2,0,0,2,0.0,#Div0,#Div0
Attributing,0,1,0,0,1,0.0,#Div0,#Div0
well-known,0,1,0,0,1,0.0,#Div0,#Div0
helpless,0,2,0,0,2,0.0,#Div0,#Div0
beacon,0,0,0,4,4,#Div0,0.0,#Div0
issues,0,0,0,1,1,#Div0,0.0,#Div0
prattle,0,1,0,0,1,0.0,#Div0,#Div0
North-central,0,1,0,0,1,0.0,#Div0,#Div0
understandable,0,1,0,0,1,0.0,#Div0,#Div0
persuade,0,1,0,0,1,0.0,#Div0,#Div0
resists,0,0,0,2,2,#Div0,0.0,#Div0
reflect,0,1,0,0,1,0.0,#Div0,#Div0
represent,0,2,0,0,2,0.0,#Div0,#Div0
fit,0,2,0,0,2,0.0,#Div0,#Div0
inexplicably,0,1,0,0,1,0.0,#Div0,#Div0
enslaves,0,0,0,6,6,#Div0,0.0,#Div0
pretty,0,0,1,0,1,#Div0,#Div0,#Div0
Socialist,0,2,0,0,2,0.0,#Div0,#Div0
voluntary,0,4,1,0,5,0.0,#Div0,#Div0
buy,2,6,3,0,11,0.25,1.0,0.4
radical,0,0,1,0,1,#Div0,#Div0,#Div0
Arguing,0,1,0,0,1,0.0,#Div0,#Div0
overcame,0,0,0,2,2,#Div0,0.0,#Div0
rat,0,1,0,0,1,0.0,#Div0,#Div0
let,0,7,6,0,13,0.0,#Div0,#Div0
Hinder,0,1,0,0,1,0.0,#Div0,#Div0
effective,0,0,1,0,1,#Div0,#Div0,#Div0
much,0,8,0,0,8,0.0,#Div0,#Div0
spend,0,11,0,0,11,0.0,#Div0,#Div0
amaze,0,2,0,0,2,0.0,#Div0,#Div0
strengthened,0,0,0,6,6,#Div0,0.0,#Div0
wag,0,1,0,0,1,0.0,#Div0,#Div0
generates,0,0,0,7,7,#Div0,0.0,#Div0
Murdering,1,0,0,0,1,1.0,1.0,1.0
fighting,0,0,0,35,35,#Div0,0.0,#Div0
technological,0,1,1,0,2,0.0,#Div0,#Div0
stall,0,3,0,0,3,0.0,#Div0,#Div0
reverenced,0,1,0,0,1,0.0,#Div0,#Div0
hail,0,3,0,0,3,0.0,#Div0,#Div0
publish,0,4,0,0,4,0.0,#Div0,#Div0
permit,0,3,0,0,3,0.0,#Div0,#Div0
Guardian,0,0,0,1,1,#Div0,0.0,#Div0
Arab,0,1,1,0,2,0.0,#Div0,#Div0
introduce,0,6,0,0,6,0.0,#Div0,#Div0
Modernizing,0,1,0,0,1,0.0,#Div0,#Div0
massive,0,0,3,0,3,#Div0,#Div0,#Div0
cost,0,2,0,0,2,0.0,#Div0,#Div0
do-good,0,1,0,0,1,0.0,#Div0,#Div0
dominance,0,0,0,2,2,#Div0,0.0,#Div0
DO,0,2,0,0,2,0.0,#Div0,#Div0
crisp,0,1,0,0,1,0.0,#Div0,#Div0
consensual,0,2,0,0,2,0.0,#Div0,#Div0
truer,0,1,0,0,1,0.0,#Div0,#Div0
collar,0,1,0,0,1,0.0,#Div0,#Div0
feeds,0,0,0,1,1,#Div0,0.0,#Div0
lax,0,1,0,0,1,0.0,#Div0,#Div0
guarantee,0,1,0,0,1,0.0,#Div0,#Div0
admit,0,1,0,0,1,0.0,#Div0,#Div0
general,0,2,6,0,8,0.0,#Div0,#Div0
guns,0,1,0,0,1,0.0,#Div0,#Div0
Good,0,1,0,0,1,0.0,#Div0,#Div0
elect,0,4,0,0,4,0.0,#Div0,#Div0
full,0,1,2,0,3,0.0,#Div0,#Div0
raise,0,15,0,0,15,0.0,#Div0,#Div0
Defend,1,0,0,0,1,1.0,1.0,1.0
British,0,4,1,0,5,0.0,#Div0,#Div0
Lose,0,0,0,1,1,#Div0,0.0,#Div0
obey,1,0,0,0,1,1.0,1.0,1.0
Draconian,0,3,0,0,3,0.0,#Div0,#Div0
specialize,0,2,0,0,2,0.0,#Div0,#Div0
fundamental,0,0,3,0,3,#Div0,#Div0,#Div0
powerful,0,1,7,0,8,0.0,#Div0,#Div0
monthly,0,1,0,0,1,0.0,#Div0,#Div0
inferior,0,3,0,0,3,0.0,#Div0,#Div0
firearm,0,6,0,0,6,0.0,#Div0,#Div0
Fulfilling,0,1,0,0,1,0.0,#Div0,#Div0
financial,0,1,8,0,9,0.0,#Div0,#Div0
Sure,0,2,0,0,2,0.0,#Div0,#Div0
route,0,0,0,1,1,#Div0,0.0,#Div0
break,0,3,0,0,3,0.0,#Div0,#Div0
repeat,0,5,0,0,5,0.0,#Div0,#Div0
shaping,1,0,0,1,2,1.0,0.5,0.6666666666666666
extinguish,0,1,0,0,1,0.0,#Div0,#Div0
certain,0,0,1,0,1,#Div0,#Div0,#Div0
share,0,1,0,0,1,0.0,#Div0,#Div0
feeding,0,0,0,1,1,#Div0,0.0,#Div0
heightened,0,1,0,0,1,0.0,#Div0,#Div0
impoverished,0,1,0,0,1,0.0,#Div0,#Div0
greases the wheels,0,0,0,1,1,#Div0,0.0,#Div0
bright,0,2,0,0,2,0.0,#Div0,#Div0
help,0,36,0,0,36,0.0,#Div0,#Div0
battles,0,0,0,1,1,#Div0,0.0,#Div0
enough,0,2,0,0,2,0.0,#Div0,#Div0
unthinking,0,2,0,0,2,0.0,#Div0,#Div0
manage,0,1,0,0,1,0.0,#Div0,#Div0
previous,0,0,3,0,3,#Div0,#Div0,#Div0
negate,0,1,0,0,1,0.0,#Div0,#Div0
decline,0,1,0,0,1,0.0,#Div0,#Div0
zero,0,3,0,0,3,0.0,#Div0,#Div0
polished,0,2,0,0,2,0.0,#Div0,#Div0
reduced,0,1,0,3,4,0.0,0.0,#Div0
addict,0,4,0,1,5,0.0,0.0,#Div0
leave,0,11,0,0,11,0.0,#Div0,#Div0
bogged,0,1,0,0,1,0.0,#Div0,#Div0
engine,0,0,0,2,2,#Div0,0.0,#Div0
considerable,0,0,2,0,2,#Div0,#Div0,#Div0
terrorize,0,1,0,0,1,0.0,#Div0,#Div0
hatred,0,3,0,0,3,0.0,#Div0,#Div0
delicate,0,1,0,0,1,0.0,#Div0,#Div0
troupe,0,2,0,0,2,0.0,#Div0,#Div0
honest,0,2,2,0,4,0.0,#Div0,#Div0
side,0,1,0,0,1,0.0,#Div0,#Div0
infancy,0,0,0,2,2,#Div0,0.0,#Div0
next,0,5,0,0,5,0.0,#Div0,#Div0
do,0,175,0,0,175,0.0,#Div0,#Div0
separate,0,1,2,0,3,0.0,#Div0,#Div0
productive,0,2,4,0,6,0.0,#Div0,#Div0
War,0,0,0,1,1,#Div0,0.0,#Div0
railroad,0,1,0,0,1,0.0,#Div0,#Div0
advance,4,7,0,4,15,0.36363636363636365,0.5,0.4210526315789474
Closing,0,1,0,0,1,0.0,#Div0,#Div0
cut,0,5,0,0,5,0.0,#Div0,#Div0
war,0,0,0,8,8,#Div0,0.0,#Div0
similar,0,0,2,0,2,#Div0,#Div0,#Div0
blame,0,5,0,0,5,0.0,#Div0,#Div0
invite,0,1,0,0,1,0.0,#Div0,#Div0
pervert,0,1,0,0,1,0.0,#Div0,#Div0
ravage,0,1,0,0,1,0.0,#Div0,#Div0
protecting,0,0,0,5,5,#Div0,0.0,#Div0
nanny,0,2,0,0,2,0.0,#Div0,#Div0
freedom,0,1,0,0,1,0.0,#Div0,#Div0
psychological,0,3,0,0,3,0.0,#Div0,#Div0
spent,0,1,0,0,1,0.0,#Div0,#Div0
die,0,11,0,0,11,0.0,#Div0,#Div0
killing,0,0,0,5,5,#Div0,0.0,#Div0
Restoring,0,1,0,0,1,0.0,#Div0,#Div0
region-wide,0,2,0,0,2,0.0,#Div0,#Div0
back,0,4,0,0,4,0.0,#Div0,#Div0
anchor,0,0,1,0,1,#Div0,#Div0,#Div0
overdosed,0,0,0,1,1,#Div0,0.0,#Div0
equal,0,0,3,0,3,#Div0,#Div0,#Div0
ideal,0,1,0,0,1,0.0,#Div0,#Div0
silly,0,5,0,0,5,0.0,#Div0,#Div0
imply,0,1,0,0,1,0.0,#Div0,#Div0
freaky,0,2,0,0,2,0.0,#Div0,#Div0
whack,0,1,0,0,1,0.0,#Div0,#Div0
thats,0,1,0,0,1,0.0,#Div0,#Div0
civilized,0,1,0,0,1,0.0,#Div0,#Div0
extraordinary,0,0,1,0,1,#Div0,#Div0,#Div0
plan,0,1,0,0,1,0.0,#Div0,#Div0
unimaginable,0,1,0,0,1,0.0,#Div0,#Div0
unfounded,0,1,0,0,1,0.0,#Div0,#Div0
stealing,0,0,0,8,8,#Div0,0.0,#Div0
Run-control,0,1,0,0,1,0.0,#Div0,#Div0
defeated,1,0,0,3,4,1.0,0.25,0.4
competition,0,0,0,3,3,#Div0,0.0,#Div0
early,0,0,4,0,4,#Div0,#Div0,#Div0
unencumbered,0,1,0,0,1,0.0,#Div0,#Div0
historical,0,2,3,0,5,0.0,#Div0,#Div0
Federal,0,1,0,0,1,0.0,#Div0,#Div0
exchange,0,1,0,0,1,0.0,#Div0,#Div0
operates,0,0,0,2,2,#Div0,0.0,#Div0
crash,0,1,0,0,1,0.0,#Div0,#Div0
withstand,0,1,0,0,1,0.0,#Div0,#Div0
Minimum,0,1,0,0,1,0.0,#Div0,#Div0
feel,0,13,0,0,13,0.0,#Div0,#Div0
consider,0,9,4,0,13,0.0,#Div0,#Div0
barriers,0,0,0,1,1,#Div0,0.0,#Div0
chasm,0,0,0,1,1,#Div0,0.0,#Div0
advancement,0,0,0,7,7,#Div0,0.0,#Div0
Lebanese,0,2,0,0,2,0.0,#Div0,#Div0
rot,0,2,0,0,2,0.0,#Div0,#Div0
promise,0,2,0,0,2,0.0,#Div0,#Div0
concealed,0,1,0,0,1,0.0,#Div0,#Div0
couch,0,1,0,0,1,0.0,#Div0,#Div0
flame,0,0,0,1,1,#Div0,0.0,#Div0
Governmental,0,1,0,0,1,0.0,#Div0,#Div0
eke,0,1,0,0,1,0.0,#Div0,#Div0
negative,0,1,2,0,3,0.0,#Div0,#Div0
strengthens,0,0,0,3,3,#Div0,0.0,#Div0
rebuild,0,1,0,0,1,0.0,#Div0,#Div0
imperial,0,5,0,0,5,0.0,#Div0,#Div0
easy,0,0,1,0,1,#Div0,#Div0,#Div0
e-mail,0,2,0,0,2,0.0,#Div0,#Div0
face,0,7,0,3,10,0.0,0.0,#Div0
label,0,1,0,0,1,0.0,#Div0,#Div0
stun,0,1,0,0,1,0.0,#Div0,#Div0
longtime,0,1,1,0,2,0.0,#Div0,#Div0
vital,0,1,1,0,2,0.0,#Div0,#Div0
dire,0,1,0,0,1,0.0,#Div0,#Div0
finance,0,6,0,0,6,0.0,#Div0,#Div0
exist,0,5,0,0,5,0.0,#Div0,#Div0
own,0,20,0,0,20,0.0,#Div0,#Div0
compelling,0,1,0,0,1,0.0,#Div0,#Div0
melts,0,0,0,1,1,#Div0,0.0,#Div0
bold-faced,0,1,0,0,1,0.0,#Div0,#Div0
captivate,0,1,0,0,1,0.0,#Div0,#Div0
feed,0,7,0,1,8,0.0,0.0,#Div0
solid,0,0,1,0,1,#Div0,#Div0,#Div0
breeze,0,0,0,1,1,#Div0,0.0,#Div0
Won,1,0,0,0,1,1.0,1.0,1.0
failed,0,2,0,2,4,0.0,0.0,#Div0
projected,0,1,0,0,1,0.0,#Div0,#Div0
basic,0,4,2,0,6,0.0,#Div0,#Div0
great,0,4,14,0,18,0.0,#Div0,#Div0
inefficient,0,1,0,0,1,0.0,#Div0,#Div0
limited,0,2,2,0,4,0.0,#Div0,#Div0
addicted,0,1,0,3,4,0.0,0.0,#Div0
Find,0,0,1,0,1,#Div0,#Div0,#Div0
personal,0,0,8,0,8,#Div0,#Div0,#Div0
false,0,1,7,0,8,0.0,#Div0,#Div0
reconcile,0,1,0,0,1,0.0,#Div0,#Div0
tout,0,1,0,0,1,0.0,#Div0,#Div0
unattractive,0,1,0,0,1,0.0,#Div0,#Div0
write,0,12,0,0,12,0.0,#Div0,#Div0
Representative,0,4,0,0,4,0.0,#Div0,#Div0
free-market-loving,0,1,0,0,1,0.0,#Div0,#Div0
address,0,8,0,0,8,0.0,#Div0,#Div0
jeopardize,0,2,0,0,2,0.0,#Div0,#Div0
Turning,0,1,0,0,1,0.0,#Div0,#Div0
notice,0,1,0,0,1,0.0,#Div0,#Div0
heal,0,1,0,0,1,0.0,#Div0,#Div0
mayoral,0,2,0,0,2,0.0,#Div0,#Div0
greying,0,0,0,2,2,#Div0,0.0,#Div0
quick,0,0,2,0,2,#Div0,#Div0,#Div0
fail,1,5,0,0,6,0.16666666666666666,1.0,0.2857142857142857
Emphasizing,0,1,0,0,1,0.0,#Div0,#Div0
billion-plus,0,1,0,0,1,0.0,#Div0,#Div0
direct,0,0,7,0,7,#Div0,#Div0,#Div0
argue,0,14,0,0,14,0.0,#Div0,#Div0
employ,0,2,0,0,2,0.0,#Div0,#Div0
accelerate,0,1,0,0,1,0.0,#Div0,#Div0
roar,0,1,0,1,2,0.0,0.0,#Div0
accumulate,0,3,0,0,3,0.0,#Div0,#Div0
ration,1,0,0,0,1,1.0,1.0,1.0
link,0,4,0,0,4,0.0,#Div0,#Div0
submit,0,3,0,0,3,0.0,#Div0,#Div0
aka,0,1,0,0,1,0.0,#Div0,#Div0
import,0,1,0,0,1,0.0,#Div0,#Div0
restrain,1,1,0,0,2,0.5,1.0,0.6666666666666666
counterattack,0,4,0,0,4,0.0,#Div0,#Div0
abandon,0,1,0,0,1,0.0,#Div0,#Div0
Welcome,0,1,0,0,1,0.0,#Div0,#Div0
defrauding,0,0,0,1,1,#Div0,0.0,#Div0
annual,0,1,3,0,4,0.0,#Div0,#Div0
terrorist,0,2,0,0,2,0.0,#Div0,#Div0
tide,0,0,0,2,2,#Div0,0.0,#Div0
Islamic,0,1,1,0,2,0.0,#Div0,#Div0
unqualified,0,1,0,0,1,0.0,#Div0,#Div0
Latin,0,2,0,0,2,0.0,#Div0,#Div0
produces,0,0,0,5,5,#Div0,0.0,#Div0
subject,0,2,0,0,2,0.0,#Div0,#Div0
lack,0,3,0,0,3,0.0,#Div0,#Div0
anti-tax,0,1,0,0,1,0.0,#Div0,#Div0
murder,0,2,0,0,2,0.0,#Div0,#Div0
worship,8,4,0,12,24,0.6666666666666666,0.4,0.5
anti-communist,0,2,0,0,2,0.0,#Div0,#Div0
recent,0,6,7,0,13,0.0,#Div0,#Div0
Christian,0,0,3,0,3,#Div0,#Div0,#Div0
urge,0,2,0,0,2,0.0,#Div0,#Div0
–,0,2,0,0,2,0.0,#Div0,#Div0
steaming,0,1,0,0,1,0.0,#Div0,#Div0
Low,0,1,0,0,1,0.0,#Div0,#Div0
scramble,0,1,0,0,1,0.0,#Div0,#Div0
Canadian,0,0,1,0,1,#Div0,#Div0,#Div0
supports,0,0,0,2,2,#Div0,0.0,#Div0
capitalize,0,1,0,0,1,0.0,#Div0,#Div0
heap,0,1,0,0,1,0.0,#Div0,#Div0
compare,0,1,0,0,1,0.0,#Div0,#Div0
lift,0,3,0,0,3,0.0,#Div0,#Div0
dark clouds,0,0,0,2,2,#Div0,0.0,#Div0
Other,0,2,0,0,2,0.0,#Div0,#Div0
Calling,0,1,0,0,1,0.0,#Div0,#Div0
transfer,0,1,0,0,1,0.0,#Div0,#Div0
reform,0,2,0,0,2,0.0,#Div0,#Div0
travels,0,0,0,1,1,#Div0,0.0,#Div0
selfish,0,1,0,0,1,0.0,#Div0,#Div0
big,0,5,11,0,16,0.0,#Div0,#Div0
relieve,4,2,0,0,6,0.6666666666666666,1.0,0.8
different,0,0,8,0,8,#Div0,#Div0,#Div0
executive,0,3,0,0,3,0.0,#Div0,#Div0
round,0,2,0,0,2,0.0,#Div0,#Div0
challenge,6,9,0,0,15,0.4,1.0,0.5714285714285715
