token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
anointed,0,0,1,0,1,#Div0,#Div0,#Div0
ministerial,0,0,2,0,2,#Div0,#Div0,#Div0
seek,0,0,9,0,9,#Div0,#Div0,#Div0
science,0,0,1,0,1,#Div0,#Div0,#Div0
tremendous,0,0,3,0,3,#Div0,#Div0,#Div0
impact,0,0,3,2,5,#Div0,0.0,#Div0
degrade,0,0,1,0,1,#Div0,#Div0,#Div0
white,0,0,4,0,4,#Div0,#Div0,#Div0
ops,0,0,1,0,1,#Div0,#Div0,#Div0
blind,0,0,2,0,2,#Div0,#Div0,#Div0
disposable,0,0,2,0,2,#Div0,#Div0,#Div0
spin,0,0,1,0,1,#Div0,#Div0,#Div0
ethical,0,0,1,0,1,#Div0,#Div0,#Div0
lesbian,0,1,0,0,1,0.0,#Div0,#Div0
neocon,0,0,1,0,1,#Div0,#Div0,#Div0
compromise,0,0,1,0,1,#Div0,#Div0,#Div0
futile,0,0,1,0,1,#Div0,#Div0,#Div0
early,0,0,4,0,4,#Div0,#Div0,#Div0
lucky,0,0,1,0,1,#Div0,#Div0,#Div0
bullish,0,0,2,0,2,#Div0,#Div0,#Div0
insist,0,0,2,0,2,#Div0,#Div0,#Div0
grain,0,0,1,0,1,#Div0,#Div0,#Div0
Most-modern,0,0,1,0,1,#Div0,#Div0,#Div0
heterogeneous,0,0,2,0,2,#Div0,#Div0,#Div0
sue,0,0,1,0,1,#Div0,#Div0,#Div0
pose,0,0,1,0,1,#Div0,#Div0,#Div0
voter,0,0,1,0,1,#Div0,#Div0,#Div0
roar,0,0,1,0,1,#Div0,#Div0,#Div0
previous,0,0,3,0,3,#Div0,#Div0,#Div0
critical,0,0,1,0,1,#Div0,#Div0,#Div0
overall,0,0,3,0,3,#Div0,#Div0,#Div0
junior-level,0,0,1,0,1,#Div0,#Div0,#Div0
relate,0,0,4,0,4,#Div0,#Div0,#Div0
upper,0,0,3,0,3,#Div0,#Div0,#Div0
gun-nut,0,0,2,0,2,#Div0,#Div0,#Div0
renal,0,0,1,0,1,#Div0,#Div0,#Div0
omnibus,0,0,2,0,2,#Div0,#Div0,#Div0
stanch,0,0,1,0,1,#Div0,#Div0,#Div0
cultural,0,0,5,0,5,#Div0,#Div0,#Div0
well-known,0,0,1,0,1,#Div0,#Div0,#Div0
seventh,0,0,1,0,1,#Div0,#Div0,#Div0
find,0,0,23,0,23,#Div0,#Div0,#Div0
pull,0,0,2,0,2,#Div0,#Div0,#Div0
spruce,0,0,1,0,1,#Div0,#Div0,#Div0
parliamentary,0,0,3,0,3,#Div0,#Div0,#Div0
lay,0,0,5,0,5,#Div0,#Div0,#Div0
bilateral,0,0,1,0,1,#Div0,#Div0,#Div0
minor,0,0,2,0,2,#Div0,#Div0,#Div0
cater,0,0,1,0,1,#Div0,#Div0,#Div0
featured,0,0,1,0,1,#Div0,#Div0,#Div0
Closing,0,0,1,0,1,#Div0,#Div0,#Div0
stave,0,0,3,0,3,#Div0,#Div0,#Div0
working,0,2,0,0,2,0.0,#Div0,#Div0
